reviews,value,comfort,location,cleanliness,service,facilities,ws_pos_reviews,filtered_word
訂房訂單直接取消 接電話服務人員不負責任態度差 爛,0.0,0.0,0.0,0.0,1.0,0.0,訂房(Nv)/訂單(Na)/直接(VH)/取消(VC)/ (WHITESPACE)/接(VC)/電話(Na)/服務(Nv)/人員(Na)/不(D)/負責任(VH)/態度(Na)/差(VH)/ (WHITESPACE)/爛(VH),訂房(Nv)/訂單(Na)/直接(VH)/取消(VC)/接(VC)/電話(Na)/服務(Nv)/人員(Na)/負責任(VH)/態度(Na)/差(VH)/爛(VH)
很棒的地方，野菜+烤肉+醃漬的梅子，超級好玩。,0.0,0.0,0.0,0.0,1.0,1.0,很(Dfa)/棒(VH)/的(DE)/地方(Na)/，(COMMACATEGORY)/野菜(Na)/+(FW)/烤(Na)/肉(Na)/+(FW)/醃漬(VC)/的(DE)/梅子(Na)/，(COMMACATEGORY)/超級(D)/好玩(VH)/。(PERIODCATEGORY),棒(VH)/地方(Na)/野菜(Na)/烤(Na)/肉(Na)/醃漬(VC)/梅子(Na)/好玩(VH)
環境很優美 房間也乾淨 庭園很漂亮 是度假不錯的選擇,0.0,0.0,1.0,1.0,0.0,1.0,環境(Na)/很(Dfa)/優美(VH)/ (WHITESPACE)/房間(Nc)/也(D)/乾淨(VH)/ (WHITESPACE)/庭園(Na)/很(Dfa)/漂亮(VH)/ (WHITESPACE)/是(SHI)/度假(VA)/不錯(VH)/的(DE)/選擇(Na),環境(Na)/優美(VH)/房間(Nc)/乾淨(VH)/庭園(Na)/漂亮(VH)/度假(VA)/不錯(VH)/選擇(Na)
CP值高，老闆很親切，服務週到,1.0,0.0,0.0,0.0,1.0,0.0,CP值(FW)/高(VH)/，(COMMACATEGORY)/老闆(Na)/很(Dfa)/親切(VH)/，(COMMACATEGORY)/服務(VC)/週到(VH),CP值(FW)/高(VH)/老闆(Na)/親切(VH)/服務(VC)/週到(VH)
環境安靜，近晴光夜市，小吃選擇多。但隔音不好，易受隔壁房間聲音打擾睡眠,0.0,1.0,1.0,0.0,0.0,0.0,環境(Na)/安靜(VH)/，(COMMACATEGORY)/近(VH)/晴光(Na)/夜市(Nc)/，(COMMACATEGORY)/小吃(Na)/選擇(VC)/多(VH)/。(PERIODCATEGORY)/但(Cbb)/隔音(A)/不(D)/好(VH)/，(COMMACATEGORY)/易(VH)/受(P)/隔壁(Nc)/房間(Nc)/聲音(Na)/打擾(VC)/睡眠(Na),環境(Na)/安靜(VH)/近(VH)/晴光(Na)/夜市(Nc)/小吃(Na)/選擇(VC)/多(VH)/隔音(A)/好(VH)/易(VH)/受(P)/隔壁(Nc)/房間(Nc)/聲音(Na)/打擾(VC)/睡眠(Na)
停車場人員才說上限200元是月租用戶才有 給房客這什麼唬爛的信息？,1.0,0.0,0.0,0.0,1.0,1.0,停車場(Nc)/人員(Na)/才(Da)/說(VE)/上限(Na)/200(Neu)/元(Nf)/是(SHI)/月租(Na)/用戶(Na)/才(Da)/有(V_2)/ (WHITESPACE)/給(VD)/房客(Na)/這(Nep)/什麼(Nep)/唬爛(VA)/的(DE)/信息(Na)/？(QUESTIONCATEGORY),停車場(Nc)/人員(Na)/說(VE)/上限(Na)/200(Neu)/元(Nf)/月租(Na)/用戶(Na)/有(V_2)/給(VD)/房客(Na)/這(Nep)/什麼(Nep)/唬爛(VA)/信息(Na)
早餐精緻、設備新穎，有陽台浴缸很棒。,0.0,1.0,0.0,0.0,1.0,0.0,早餐(Na)/精緻(VH)/、(PAUSECATEGORY)/設備(Na)/新穎(VH)/，(COMMACATEGORY)/有(V_2)/陽台(Na)/浴缸(Na)/很(Dfa)/棒(VH)/。(PERIODCATEGORY),早餐(Na)/精緻(VH)/設備(Na)/新穎(VH)/有(V_2)/陽台(Na)/浴缸(Na)/棒(VH)
房間只有一盞燈所以燈光教昏暗，浴室門沒有附鎖，上廁所洗澡都有點尷尬,0.0,1.0,0.0,0.0,0.0,0.0,房間(Nc)/只(Da)/有(V_2)/一(Neu)/盞(Nf)/燈(Na)/所以(Cbb)/燈光(Na)/教(VC)/昏暗(VH)/，(COMMACATEGORY)/浴室(Nc)/門(Na)/沒有(D)/附鎖(VC)/，(COMMACATEGORY)/上廁所(VA)/洗澡(VA)/都(D)/有點(Dfa)/尷尬(VH),房間(Nc)/有(V_2)/一(Neu)/盞(Nf)/燈(Na)/燈光(Na)/教(VC)/昏暗(VH)/浴室(Nc)/門(Na)/附鎖(VC)/上廁所(VA)/洗澡(VA)/尷尬(VH)
設備齊全 吹風機洗衣機都有 地方乾淨 靠近車站,0.0,1.0,1.0,1.0,0.0,0.0,設備(Na)/齊全(VH)/ (WHITESPACE)/吹風機(Na)/洗衣機(Na)/都(D)/有(V_2)/ (WHITESPACE)/地方(Na)/乾淨(VH)/ (WHITESPACE)/靠近(VC)/車站(Nc),設備(Na)/齊全(VH)/吹風機(Na)/洗衣機(Na)/有(V_2)/地方(Na)/乾淨(VH)/靠近(VC)/車站(Nc)
隔音很差，站在走廊更明顯， 別人在做什麼事都能聽的一清二楚,0.0,1.0,0.0,0.0,0.0,0.0,隔音(A)/很(Dfa)/差(VH)/，(COMMACATEGORY)/站(VA)/在(P)/走廊(Nc)/更(D)/明顯(VH)/，(COMMACATEGORY)/ (WHITESPACE)/別人(Nh)/在(P)/做(VC)/什麼(Nep)/事(Na)/都(D)/能(D)/聽(VE)/的(DE)/一清二楚(VH),隔音(A)/差(VH)/站(VA)/在(P)/走廊(Nc)/明顯(VH)/別人(Nh)/在(P)/做(VC)/什麼(Nep)/事(Na)/聽(VE)/一清二楚(VH)
地點好，房間大，環境幽靜，庭院有小沙坑跟溜滑梯，孩子很愛。,0.0,1.0,1.0,0.0,0.0,1.0,地點(Na)/好(VH)/，(COMMACATEGORY)/房間(Nc)/大(VH)/，(COMMACATEGORY)/環境(Na)/幽靜(VH)/，(COMMACATEGORY)/庭院(Na)/有(V_2)/小(VH)/沙坑(Na)/跟(Caa)/溜滑梯(Na)/，(COMMACATEGORY)/孩子(Na)/很(Dfa)/愛(VL)/。(PERIODCATEGORY),地點(Na)/好(VH)/房間(Nc)/大(VH)/環境(Na)/幽靜(VH)/庭院(Na)/有(V_2)/小(VH)/沙坑(Na)/溜滑梯(Na)/孩子(Na)/愛(VL)
CP質高，爆推老闆娘極品海鮮粥早餐，料好實在，超讚！,1.0,0.0,0.0,0.0,1.0,0.0,CP(Na)/質(Na)/高(VH)/，(COMMACATEGORY)/爆推(VE)/老闆娘(Na)/極品(Na)/海鮮粥(Na)/早餐(Na)/，(COMMACATEGORY)/料(Na)/好(VH)/實在(VH)/，(COMMACATEGORY)/超(Dfa)/讚(VH)/！(EXCLAMATIONCATEGORY),CP(Na)/質(Na)/高(VH)/爆推(VE)/老闆娘(Na)/極品(Na)/海鮮粥(Na)/早餐(Na)/料(Na)/好(VH)/實在(VH)/讚(VH)
晚上9點半，但店家仍非常貼心的配合我的時間協助載送行李到機場，覺得服務真的很棒！,0.0,0.0,0.0,0.0,1.0,0.0,晚上(Nd)/9點半(Nd)/，(COMMACATEGORY)/但(Cbb)/店家(Na)/仍(D)/非常(Dfa)/貼心(VH)/的(DE)/配合(VC)/我(Nh)/的(DE)/時間(Na)/協助(VC)/載送(VC)/行李(Na)/到(VCL)/機場(Nc)/，(COMMACATEGORY)/覺得(VK)/服務(VC)/真的(D)/很(Dfa)/棒(VH)/！(EXCLAMATIONCATEGORY),晚上(Nd)/9點半(Nd)/店家(Na)/貼心(VH)/配合(VC)/我(Nh)/時間(Na)/協助(VC)/載送(VC)/行李(Na)/到(VCL)/機場(Nc)/覺得(VK)/服務(VC)/棒(VH)
"前台人員及餐廳員工服務很棒, 房間樓中樓很棒, 主動升級6人房房間, 2.",0.0,1.0,0.0,0.0,1.0,0.0,"前台(Nc)/人員(Na)/及(Caa)/餐廳(Nc)/員工(Na)/服務(VC)/很(Dfa)/棒(VH)/,(COMMACATEGORY)/ (WHITESPACE)/房間(Nc)/樓中樓(Na)/很(Dfa)/棒(VH)/,(COMMACATEGORY)/ (WHITESPACE)/主動(VH)/升級(VH)/6(Neu)/人(Na)/房(Na)/房間(Nc)/,(COMMACATEGORY)/ 2(FW)/.(PERIODCATEGORY)",前台(Nc)/人員(Na)/餐廳(Nc)/員工(Na)/服務(VC)/棒(VH)/房間(Nc)/樓中樓(Na)/棒(VH)/主動(VH)/升級(VH)/6(Neu)/人(Na)/房(Na)/房間(Nc)/2(FW)
臨近八仙山風景區，飯店舒適，服務人員熱情親切，有會議場地，也適合公司舉辦活動。,0.0,1.0,1.0,0.0,1.0,1.0,臨近(VJ)/八仙山(Nc)/風景區(Nc)/，(COMMACATEGORY)/飯店(Nc)/舒適(VH)/，(COMMACATEGORY)/服務(VC)/人員(Na)/熱情(VH)/親切(VH)/，(COMMACATEGORY)/有(V_2)/會議(Na)/場地(Na)/，(COMMACATEGORY)/也(D)/適合(VH)/公司(Nc)/舉辦(VC)/活動(Na)/。(PERIODCATEGORY),臨近(VJ)/八仙山(Nc)/風景區(Nc)/飯店(Nc)/舒適(VH)/服務(VC)/人員(Na)/熱情(VH)/親切(VH)/有(V_2)/會議(Na)/場地(Na)/適合(VH)/公司(Nc)/舉辦(VC)/活動(Na)
設施多，適合全家或團體出遊、泡湯。桌菜物美價廉，工作人員服務態度好，又有熱忱。,1.0,0.0,0.0,0.0,1.0,1.0,設施(Na)/多(VH)/，(COMMACATEGORY)/適合(VH)/全(Na)/家(Nc)/或(Caa)/團體(Na)/出遊(VA)/、(PAUSECATEGORY)/泡湯(VA)/。(PERIODCATEGORY)/桌菜(Na)/物美價廉(VH)/，(COMMACATEGORY)/工作(Na)/人員(Na)/服務(Nv)/態度(Na)/好(VH)/，(COMMACATEGORY)/又(D)/有(V_2)/熱忱(Na)/。(PERIODCATEGORY),設施(Na)/多(VH)/適合(VH)/全(Na)/家(Nc)/團體(Na)/出遊(VA)/泡湯(VA)/桌菜(Na)/物美價廉(VH)/工作(Na)/人員(Na)/服務(Nv)/態度(Na)/好(VH)/有(V_2)/熱忱(Na)
裡面文創風擺設挺棒的，較可惜的是一樓部分面積跟二樓交誼廳已經出租給印度餐廳。,0.0,0.0,0.0,0.0,0.0,1.0,裡面(Ncd)/文創風(Na)/擺設(VC)/挺(Dfa)/棒(VH)/的(T)/，(COMMACATEGORY)/較(Dfa)/可惜(VH)/的(DE)/是(SHI)/一樓(Nc)/部分(Neqa)/面積(Na)/跟(P)/二樓(Nc)/交誼廳(Nc)/已經(D)/出租給(VD)/印度(Nc)/餐廳(Nc)/。(PERIODCATEGORY),裡面(Ncd)/文創風(Na)/擺設(VC)/棒(VH)/可惜(VH)/一樓(Nc)/部分(Neqa)/面積(Na)/跟(P)/二樓(Nc)/交誼廳(Nc)/出租給(VD)/印度(Nc)/餐廳(Nc)
房間有小沙發區，也很方便?? 房型因臨時入住選擇只有雙床房。下次台中行還會來再住,0.0,1.0,0.0,0.0,0.0,0.0,房間(Nc)/有(V_2)/小(VH)/沙發區(Nc)/，(COMMACATEGORY)/也(D)/很(Dfa)/方便(VH)/?(QUESTIONCATEGORY)/?(QUESTIONCATEGORY)/ (WHITESPACE)/房型(Na)/因(Cbb)/臨時(Nd)/入住(VCL)/選擇(Na)/只(Da)/有(V_2)/雙床房(Na)/。(PERIODCATEGORY)/下(Nes)/次(Nf)/台中行(Na)/還(D)/會(D)/來(D)/再(D)/住(VCL),房間(Nc)/有(V_2)/小(VH)/沙發區(Nc)/方便(VH)/房型(Na)/臨時(Nd)/入住(VCL)/選擇(Na)/有(V_2)/雙床房(Na)/下(Nes)/次(Nf)/台中行(Na)/住(VCL)
整體環境非常漂亮，彷彿來到歐洲，玫瑰親子房內的玩具和溜滑梯讓小孩玩到不想離開。,0.0,1.0,0.0,0.0,0.0,0.0,整體(Na)/環境(Na)/非常(Dfa)/漂亮(VH)/，(COMMACATEGORY)/彷彿(D)/來到(VCL)/歐洲(Nc)/，(COMMACATEGORY)/玫瑰(Na)/親子房(Na)/內(Ncd)/的(DE)/玩具(Na)/和(Caa)/溜滑梯(Na)/讓(VL)/小孩(Na)/玩(VC)/到(P)/不(D)/想(VE)/離開(VC)/。(PERIODCATEGORY),整體(Na)/環境(Na)/漂亮(VH)/來到(VCL)/歐洲(Nc)/玫瑰(Na)/親子房(Na)/內(Ncd)/玩具(Na)/溜滑梯(Na)/讓(VL)/小孩(Na)/玩(VC)/到(P)/想(VE)/離開(VC)
完美的住宿體驗。房間浴室大廳戶外都超漂亮！早餐擺盤精緻！,0.0,1.0,1.0,0.0,1.0,1.0,完美(VH)/的(DE)/住宿(VA)/體驗(VC)/。(PERIODCATEGORY)/房間(Nc)/浴室(Nc)/大廳(Nc)/戶外(Nc)/都(D)/超(Dfa)/漂亮(VH)/！(EXCLAMATIONCATEGORY)/早餐(Na)/擺盤(VC)/精緻(VH)/！(EXCLAMATIONCATEGORY),完美(VH)/住宿(VA)/體驗(VC)/房間(Nc)/浴室(Nc)/大廳(Nc)/戶外(Nc)/漂亮(VH)/早餐(Na)/擺盤(VC)/精緻(VH)
超美超讚！滿足女孩??住城堡的幻想！服務也超好！為旅程加滿分！超推！,0.0,1.0,0.0,0.0,1.0,0.0,超美(VH)/超讚(VH)/！(EXCLAMATIONCATEGORY)/滿足(VHC)/女孩(Na)/?(QUESTIONCATEGORY)/?(QUESTIONCATEGORY)/住(VCL)/城堡(Na)/的(DE)/幻想(Nv)/！(EXCLAMATIONCATEGORY)/服務(VC)/也(D)/超(Dfa)/好(VH)/！(EXCLAMATIONCATEGORY)/為(P)/旅程(Na)/加(VC)/滿分(Na)/！(EXCLAMATIONCATEGORY)/超推(Dfa)/！(EXCLAMATIONCATEGORY),超美(VH)/超讚(VH)/滿足(VHC)/女孩(Na)/住(VCL)/城堡(Na)/幻想(Nv)/服務(VC)/好(VH)/為(P)/旅程(Na)/加(VC)/滿分(Na)
服務很棒，室內裝潢很有特色，可惜浴室沒有可以擺盥洗用具的地方。,0.0,1.0,0.0,0.0,1.0,0.0,服務(VC)/很(Dfa)/棒(VH)/，(COMMACATEGORY)/室(Nc)/內(Ncd)/裝潢(Na)/很(Dfa)/有(V_2)/特色(Na)/，(COMMACATEGORY)/可惜(VH)/浴室(Nc)/沒有(VJ)/可以(D)/擺(VC)/盥洗(Nv)/用具(Na)/的(DE)/地方(Na)/。(PERIODCATEGORY),服務(VC)/棒(VH)/室(Nc)/內(Ncd)/裝潢(Na)/有(V_2)/特色(Na)/可惜(VH)/浴室(Nc)/沒有(VJ)/擺(VC)/盥洗(Nv)/用具(Na)/地方(Na)
櫃臺小姐很親切，但是房間煙味太重，早餐品質內容不佳待加強。,0.0,0.0,0.0,1.0,1.0,0.0,櫃臺(Na)/小姐(Na)/很(Dfa)/親切(VH)/，(COMMACATEGORY)/但是(Cbb)/房間(Nc)/煙味(Na)/太(Dfa)/重(VH)/，(COMMACATEGORY)/早餐(Na)/品質(Na)/內容(Na)/不佳(VH)/待(P)/加強(VC)/。(PERIODCATEGORY),櫃臺(Na)/小姐(Na)/親切(VH)/房間(Nc)/煙味(Na)/重(VH)/早餐(Na)/品質(Na)/內容(Na)/不佳(VH)/待(P)/加強(VC)
隔音可能是建築問題，隔壁或是樓上聲音難免。,0.0,1.0,0.0,0.0,0.0,0.0,隔音(A)/可能(D)/是(SHI)/建築(Na)/問題(Na)/，(COMMACATEGORY)/隔壁(Nc)/或是(Caa)/樓上(Nc)/聲音(Na)/難免(VH)/。(PERIODCATEGORY),隔音(A)/建築(Na)/問題(Na)/隔壁(Nc)/樓上(Nc)/聲音(Na)/難免(VH)
一樓有一間四人房，適合家庭或是有無障礙需求者使用。有電梯可到二樓以上樓層。,0.0,1.0,0.0,0.0,0.0,1.0,一樓(Nc)/有(V_2)/一(Neu)/間(Nf)/四(Neu)/人(Na)/房(Na)/，(COMMACATEGORY)/適合(VH)/家庭(Na)/或是(Caa)/有無(VJ)/障礙(Na)/需求(Na)/者(Na)/使用(VC)/。(PERIODCATEGORY)/有(V_2)/電梯(Na)/可(D)/到(VCL)/二樓(Neu)/以上(Ncd)/樓層(Na)/。(PERIODCATEGORY),一樓(Nc)/有(V_2)/一(Neu)/間(Nf)/四(Neu)/人(Na)/房(Na)/適合(VH)/家庭(Na)/有無(VJ)/障礙(Na)/需求(Na)/者(Na)/使用(VC)/有(V_2)/電梯(Na)/到(VCL)/二樓(Neu)/以上(Ncd)/樓層(Na)
空間寬敞、舒適，裝潢精致且具有特色，房間相當乾淨，未來有機會定再訪。,0.0,1.0,0.0,1.0,0.0,0.0,空間(Na)/寬敞(VH)/、(PAUSECATEGORY)/舒適(VH)/，(COMMACATEGORY)/裝潢(Na)/精致(VH)/且(Caa)/具有(VJ)/特色(Na)/，(COMMACATEGORY)/房間(Nc)/相當(Dfa)/乾淨(VH)/，(COMMACATEGORY)/未來(Nd)/有(V_2)/機會(Na)/定(VC)/再(D)/訪(VC)/。(PERIODCATEGORY),空間(Na)/寬敞(VH)/舒適(VH)/裝潢(Na)/精致(VH)/具有(VJ)/特色(Na)/房間(Nc)/乾淨(VH)/未來(Nd)/有(V_2)/機會(Na)/定(VC)/訪(VC)
態度不好、喜宴主人家出錢讓客人住宿，卻找客人收錢！讓主人家丟臉...,0.0,0.0,0.0,0.0,1.0,0.0,態度(Na)/不(D)/好(VH)/、(PAUSECATEGORY)/喜宴(Na)/主人家(Nc)/出錢(VA)/讓(VL)/客人(Na)/住宿(VA)/，(COMMACATEGORY)/卻(D)/找(VC)/客人(Na)/收錢(VA)/！(EXCLAMATIONCATEGORY)/讓(VL)/主人家(Nc)/丟臉(VH)/..(PERIODCATEGORY)/.(PERIODCATEGORY),態度(Na)/好(VH)/喜宴(Na)/主人家(Nc)/出錢(VA)/讓(VL)/客人(Na)/住宿(VA)/找(VC)/客人(Na)/收錢(VA)/讓(VL)/主人家(Nc)/丟臉(VH)
算在整個區域內的中心點...山莊主人與家人都很親切，房間設備簡單乾淨...,0.0,1.0,1.0,1.0,1.0,0.0,算(VG)/在(P)/整(Neqa)/個(Nf)/區域(Nc)/內(Ncd)/的(DE)/中心點(Nc)/...(PERIODCATEGORY)/山莊(Nc)/主人(Na)/與(Caa)/家人(Na)/都(D)/很(Dfa)/親切(VH)/，(COMMACATEGORY)/房間(Nc)/設備(Na)/簡單(VH)/乾淨(VH)/...(PERIODCATEGORY),算(VG)/在(P)/整(Neqa)/個(Nf)/區域(Nc)/內(Ncd)/中心點(Nc)/山莊(Nc)/主人(Na)/家人(Na)/親切(VH)/房間(Nc)/設備(Na)/簡單(VH)/乾淨(VH)
"老板親切有禮~房間內部功能齊全,值得推薦的一家民宿cp 值極高。?? ",1.0,1.0,0.0,0.0,1.0,0.0,"老板(Na)/親切(VH)/有禮(VH)/~(FW)/房間(Nc)/內部(Ncd)/功能(Na)/齊全(VH)/,(COMMACATEGORY)/值得(VH)/推薦(VC)/的(DE)/一(Neu)/家(Nf)/民宿(Nc)/cp (FW)/值(Na)/極(Dfa)/高(VH)/。(PERIODCATEGORY)/?? (QUESTIONCATEGORY)",老板(Na)/親切(VH)/有禮(VH)/房間(Nc)/內部(Ncd)/功能(Na)/齊全(VH)/值得(VH)/推薦(VC)/一(Neu)/家(Nf)/民宿(Nc)/cp (FW)/值(Na)/高(VH)
"四人房還不錯,有附泡麵、餅乾、飲料、開水，池坑也大，早餐是老闆娘做的燒餅，不錯吃",0.0,1.0,0.0,0.0,1.0,0.0,"四(Neu)/人(Na)/房(Na)/還(Dfa)/不錯(VH)/,(COMMACATEGORY)/有(V_2)/附(VC)/泡麵(Na)/、(PAUSECATEGORY)/餅乾(Na)/、(PAUSECATEGORY)/飲料(Na)/、(PAUSECATEGORY)/開水(Na)/，(COMMACATEGORY)/池坑(Na)/也(D)/大(VH)/，(COMMACATEGORY)/早餐(Na)/是(SHI)/老闆娘(Na)/做(VC)/的(DE)/燒餅(Na)/，(COMMACATEGORY)/不錯(VH)/吃(VC)",四(Neu)/人(Na)/房(Na)/不錯(VH)/有(V_2)/附(VC)/泡麵(Na)/餅乾(Na)/飲料(Na)/開水(Na)/池坑(Na)/大(VH)/早餐(Na)/老闆娘(Na)/做(VC)/燒餅(Na)/不錯(VH)/吃(VC)
一分錢一分貨，但服務品質跟房間設施沒有符合飯店價錢該有的品質。,1.0,1.0,0.0,0.0,1.0,0.0,一(Neu)/分(Nf)/錢(Na)/一(Neu)/分(Nf)/貨(Na)/，(COMMACATEGORY)/但(Cbb)/服務(Nv)/品質(Na)/跟(P)/房間(Nc)/設施(Na)/沒有(D)/符合(VJ)/飯店(Nc)/價錢(Na)/該(D)/有(V_2)/的(DE)/品質(Na)/。(PERIODCATEGORY),一(Neu)/分(Nf)/錢(Na)/一(Neu)/分(Nf)/貨(Na)/服務(Nv)/品質(Na)/跟(P)/房間(Nc)/設施(Na)/符合(VJ)/飯店(Nc)/價錢(Na)/有(V_2)/品質(Na)
CP值高！值得推薦住宿的礁溪溫泉會館,1.0,0.0,0.0,0.0,0.0,0.0,CP值(Na)/高(VH)/！(EXCLAMATIONCATEGORY)/值得(VH)/推薦(VC)/住宿(VA)/的(DE)/礁溪(Nc)/溫泉(Na)/會館(Nc),CP值(Na)/高(VH)/值得(VH)/推薦(VC)/住宿(VA)/礁溪(Nc)/溫泉(Na)/會館(Nc)
星期六台南行程吃完早餐，再走去,0.0,0.0,0.0,0.0,0.0,0.0,星期六(Nd)/台南(Nc)/行程(Na)/吃完(VC)/早餐(Na)/，(COMMACATEGORY)/再(D)/走去(VA),星期六(Nd)/台南(Nc)/行程(Na)/吃完(VC)/早餐(Na)/走去(VA)
吃完再走去烏鬼井，順道回民宿退房。,0.0,0.0,0.0,0.0,0.0,0.0,吃完(VC)/再(D)/走去(VA)/烏鬼井(Nc)/，(COMMACATEGORY)/順道(D)/回(VCL)/民宿(Nc)/退房(VA)/。(PERIODCATEGORY),吃完(VC)/走去(VA)/烏鬼井(Nc)/回(VCL)/民宿(Nc)/退房(VA)
需要熱水，公共區也有飲水機 嶄新的浴室使用起來真開心。,0.0,1.0,0.0,0.0,0.0,1.0,需要(VK)/熱水(Na)/，(COMMACATEGORY)/公共區(Nc)/也(D)/有(V_2)/飲水機(Na)/ (WHITESPACE)/嶄新(A)/的(DE)/浴室(Nc)/使用(VC)/起來(Di)/真(D)/開心(VH)/。(PERIODCATEGORY),需要(VK)/熱水(Na)/公共區(Nc)/有(V_2)/飲水機(Na)/嶄新(A)/浴室(Nc)/使用(VC)/開心(VH)
住宿費不高，CP值很高的一間旅館！,1.0,0.0,0.0,0.0,0.0,0.0,住宿費(Na)/不(D)/高(VH)/，(COMMACATEGORY)/CP值(DASHCATEGORY)/很(Dfa)/高(VH)/的(DE)/一(Neu)/間(Nf)/旅館(Nc)/！(EXCLAMATIONCATEGORY),住宿費(Na)/高(VH)/高(VH)/一(Neu)/間(Nf)/旅館(Nc)
老闆娘！服務親切誠懇，詢問房間相關問題相當清楚，是服務周到的好民宿,0.0,0.0,0.0,0.0,1.0,0.0,老闆娘(Na)/！(EXCLAMATIONCATEGORY)/服務(VC)/親切(VH)/誠懇(VH)/，(COMMACATEGORY)/詢問(VE)/房間(Nc)/相關(VH)/問題(Na)/相當(Dfa)/清楚(VH)/，(COMMACATEGORY)/是(SHI)/服務(VC)/周到(VH)/的(DE)/好(VH)/民宿(Nc),老闆娘(Na)/服務(VC)/親切(VH)/誠懇(VH)/詢問(VE)/房間(Nc)/相關(VH)/問題(Na)/清楚(VH)/服務(VC)/周到(VH)/好(VH)/民宿(Nc)
買咖啡蓋子根本沒蓋好就交給客人，害我在車上咖啡灑滿車...,0.0,0.0,0.0,0.0,1.0,0.0,買(VC)/咖啡(Na)/蓋子(Na)/根本(D)/沒(D)/蓋好(VC)/就(D)/交給(VD)/客人(Na)/，(COMMACATEGORY)/害(VC)/我(Nh)/在(P)/車(Na)/上(Ncd)/咖啡(Na)/灑滿(VC)/車(Na)/..(PERIODCATEGORY)/.(PERIODCATEGORY),買(VC)/咖啡(Na)/蓋子(Na)/蓋好(VC)/交給(VD)/客人(Na)/害(VC)/我(Nh)/在(P)/車(Na)/上(Ncd)/咖啡(Na)/灑滿(VC)/車(Na)
乾淨明亮 再一次來出差住宿，感覺像回到自己家一樣舒適,0.0,1.0,0.0,1.0,0.0,0.0,乾淨(VH)/明亮(VH)/ (WHITESPACE)/再一次(D)/來(VA)/出差(VA)/住宿(VA)/，(COMMACATEGORY)/感覺(VK)/像(P)/回到(VCL)/自己(Nh)/家(Nc)/一樣(Ng)/舒適(VH),乾淨(VH)/明亮(VH)/來(VA)/出差(VA)/住宿(VA)/感覺(VK)/像(P)/回到(VCL)/自己(Nh)/家(Nc)/一樣(Ng)/舒適(VH)
地點好找，停車方便，住宿房間乾淨衛生，服務人員親切，值得推薦的住宿飯店。,0.0,0.0,1.0,1.0,1.0,1.0,地點(Na)/好找(VH)/，(COMMACATEGORY)/停車(VA)/方便(VH)/，(COMMACATEGORY)/住宿(VA)/房間(Nc)/乾淨(VH)/衛生(Na)/，(COMMACATEGORY)/服務(Nv)/人員(Na)/親切(VH)/，(COMMACATEGORY)/值得(VH)/推薦(VC)/的(DE)/住宿(VA)/飯店(Nc)/。(PERIODCATEGORY),地點(Na)/好找(VH)/停車(VA)/方便(VH)/住宿(VA)/房間(Nc)/乾淨(VH)/衛生(Na)/服務(Nv)/人員(Na)/親切(VH)/值得(VH)/推薦(VC)/住宿(VA)/飯店(Nc)
服務很好，早餐的部分，有沙拉區，熟食區，麵包區，稀飯區，還可以自己燙切仔麵。,0.0,0.0,0.0,0.0,1.0,0.0,服務(VC)/很(Dfa)/好(VH)/，(COMMACATEGORY)/早餐(Na)/的(DE)/部分(Neqa)/，(COMMACATEGORY)/有(V_2)/沙拉區(Nc)/，(COMMACATEGORY)/熟食區(Nc)/，(COMMACATEGORY)/麵包區(Nc)/，(COMMACATEGORY)/稀飯區(Nc)/，(COMMACATEGORY)/還可以(D)/自己(Nh)/燙(VC)/切仔麵(Na)/。(PERIODCATEGORY),服務(VC)/好(VH)/早餐(Na)/部分(Neqa)/有(V_2)/沙拉區(Nc)/熟食區(Nc)/麵包區(Nc)/稀飯區(Nc)/自己(Nh)/燙(VC)/切仔麵(Na)
距離安平古蹟、景點最近的四星飯店，高貴不貴~我們家住面河景觀房。,1.0,0.0,1.0,0.0,0.0,0.0,距離(P)/安平(Nc)/古蹟(Na)/、(PAUSECATEGORY)/景點(Na)/最近(Nd)/的(DE)/四星(A)/飯店(Nc)/，(COMMACATEGORY)/高貴(VH)/不(D)/貴(VH)/~(FW)/我們(Nh)/家(Nc)/住(VCL)/面河(VJ)/景觀房(Na)/。(PERIODCATEGORY),距離(P)/安平(Nc)/古蹟(Na)/景點(Na)/最近(Nd)/四星(A)/飯店(Nc)/高貴(VH)/貴(VH)/我們(Nh)/家(Nc)/住(VCL)/面河(VJ)/景觀房(Na)
不錯的環境 室內佈置很特別。二樓還可以泡茶 菜色ok 食材新鮮 推師傅現做的手捲,0.0,1.0,0.0,0.0,1.0,1.0,不錯(VH)/的(DE)/環境(Na)/ (WHITESPACE)/室(Nc)/內(Ncd)/佈置(Nv)/很(Dfa)/特別(VH)/。(PERIODCATEGORY)/二樓(Nc)/還(D)/可以(D)/泡茶(VA)/ (WHITESPACE)/菜色(Na)/ok(FW)/ (WHITESPACE)/食材(Na)/新鮮(VH)/ (WHITESPACE)/推(Na)/師傅(Na)/現(D)/做(VC)/的(DE)/手捲(Na),不錯(VH)/環境(Na)/室(Nc)/內(Ncd)/佈置(Nv)/特別(VH)/二樓(Nc)/泡茶(VA)/菜色(Na)/ok(FW)/食材(Na)/新鮮(VH)/推(Na)/師傅(Na)/做(VC)/手捲(Na)
