reviews,value,comfort,location,cleanliness,service
"['櫃檯', '親切', '房間', '氣氛', '好', '床', '乾淨', '舒適', '早餐', '是', '麥當勞', '還', '會', '再', '來', '的']",0.0,1.0,0.0,1.0,1.0
"['很', '漂亮', '第一', '次', '這麼', '棒', '的', '房間', '室外池', '超大', '超推', 'ktv', '房']",0.0,1.0,0.0,0.0,0.0
"['乾淨', '無', '瑣碎', '的', '風格', '可以', '體驗', '不同', '的', '建築', '形式', '房間', '即使', '簡約', '也', '舒適', '管家', '做', '的', '早餐', '很', '好吃']",0.0,1.0,0.0,1.0,1.0
"['純粹', '的', '建築', '放鬆', '心情', '簡單', '生活', '的', '好', '地方']",0.0,1.0,0.0,0.0,0.0
"['花蓮', '的', '公東', '教堂']",0.0,0.0,0.0,0.0,0.0
"['房間', '乾淨', '服務', '親切', '洗衣', '免費', '有', '停車場', '近', '捷運站', '洗衣', '等待', '區', '咖啡', '免費', '非常', '推薦']",1.0,1.0,1.0,1.0,1.0
"['服務', '很', '好', '裝潢', '好', '但', '隔音', '不', '好', '樓下', '停車位', '有限', 'wifi', '慢', '到', '爆', '中華', '訊號', '差']",0.0,1.0,0.0,0.0,1.0
"['很', '經濟', '實惠', '的', '旅店', '乾淨', '舒適', '早餐', '菜色', '適合', '台灣人', '水果', '蔬菜量', '都', '相當', '足', '值得', '推薦']",1.0,0.0,0.0,1.0,1.0
"['位置', '在', '馬亨亨', '大道', '上', '離', '台東', '公園', '很', '近', '很', '好找', '也', '離', '市區', '算', '近', '騎車', '停車', '方便']",0.0,1.0,1.0,0.0,0.0
"['四', '人', '房', '的', '床', '旁邊', '突出', '兩', '個', '木板', '腳', '容易', '撞到', '浴室', '沒有', '漱口杯', '必須', '自己', '去', '拿', '馬克杯', '較', '麻煩']",0.0,1.0,0.0,0.0,0.0
"['不管', '裝潢', '的話', '住', '的', '算', '很', '舒適', '老闆娘', '人', '很', '和善', '早餐', '咖啡', '好喝', '熱水澡', '沖', '的', '也', '很', '過癮']",0.0,1.0,0.0,0.0,1.0
"['距離', '恆春', '老街', '非常', '近', '走路', '5', '分鐘', '就', '能', '到達', '房間', '乾淨', '重點', '是', '有', '電梯']",0.0,1.0,1.0,1.0,0.0
"['老闆', '人', '很', '好', '又', '客氣', '環境', '乾淨', '又', '平價', '下', '次', '有', '機會', '一定', '再', '來']",1.0,0.0,0.0,1.0,1.0
"['還', '有', '很', '貼心', '的', '是', '有', '桌上鏡', '女生', '化妝', '保養', '很', '方便']",0.0,1.0,0.0,0.0,0.0
"['阿姨', '很', '熱情', '很', '照顧', '客人', '像', '回家', '一樣', '放鬆', '超級', '推薦']",0.0,0.0,0.0,0.0,1.0
"['環境', '清悠', '房間', '乾淨', '舒適', '老闆', '親切', '就', '像', '自己', '家人', '值得', '推']",0.0,1.0,0.0,1.0,1.0
"['第一', '次', '到', '金門', '玩', '房間', '很', '乾淨', '隔音', '不錯', '阿姨', '很', '健談', '田園', '風景', '看', '了', '很', '舒服', '還', '想', '再', '去']",0.0,1.0,1.0,1.0,1.0
"['老闆', '與', '老闆娘', '為人', '和善好客', '房間', '乾淨', '舒適', '茶園', '很', '美', '讓', '人', '放鬆', '茶', '也', '很', '棒', '值得', '推薦']",0.0,0.0,1.0,1.0,1.0
"['舒服', '沒有', '多餘', '裝飾', '的', '環境', '很', '像', '回', '阿公', '阿嬤', '家', '的', '感覺', '中式', '早餐', '豐盛', '好吃']",0.0,1.0,0.0,0.0,1.0
"['老闆', '很', '親切', '5', '人', '住', '4', '人', '房', '也', '沒有', '跟', '我們', '多', '收錢', 'ps', '有', '可愛', '的', '貓咪']",0.0,0.0,0.0,0.0,1.0
"['藥膳', '湯頭', '很', '讚', '泰式', '椒麻雞', '不錯', '肉醬', '義大利麵', '夭壽', '難吃醬', '超', '水', '甜點', '倒是', '很', '棒']",0.0,0.0,0.0,0.0,1.0
"['餐點', '不錯', '只是', '餐廳', '內', '蠻', '多', '蚊子', '不過', '服務', '人員', '有', '拿', '電扇', '幫忙', '服務', '態度', '很', '好']",0.0,1.0,0.0,0.0,1.0
"['景觀', '民宿', '飲料', '都', '不錯', '在地人', '推薦', '還', '很', '熱心', '機車', '接送']",0.0,1.0,1.0,0.0,1.0
"['環境', '超', '好', '房間', '我', '超', '喜歡', '的', '早餐', '麵包', '是', '自製', '的', '哦', '蔬菜', '水果', '都', '是', '當地', '當', '季', '超讚', '的']",0.0,1.0,0.0,0.0,1.0
"['床', '睡', '得', '很', '舒服', '窗戶', '眺望', '出去', '的', '也', '是', '美景', '老闆', '親切', '熱心', '是', '個', '適合', '家庭', '出遊', '的', '民宿', '地點']",0.0,1.0,1.0,0.0,1.0
"['舒適', '的', '空間', '溫暖', '的', '藝術', '氣息', '和藹', '的', '民宿', '主人', '推薦', '大家', '入住']",0.0,1.0,0.0,0.0,1.0
"['價格', '公道', '環島', '時', '去', '住', '四', '個', '人', '超', '便宜', '服務', '不錯', '推薦', '背包客', '前往']",1.0,0.0,0.0,0.0,1.0
"['不錯', '的', '地方', '在', '懇丁', '中心', '設備', '不錯', '房間', '乾淨', '最', '主要', '價格', '很', '貼心', '推']",1.0,1.0,0.0,1.0,0.0
"['位置', '好', '近', '墾丁', '大街', '很', '方便', '對面', '就', '是', '海邊', '走過去', '不用', '一', '分鐘']",0.0,0.0,1.0,0.0,0.0
"['貼心', '無意', '中', '發現', '那', '是', '基督徒', '開', '的', '店', '是', '馬祖', '之', '旅', '住', '過', '最', '好', '的', '民宿', '值得', '推薦']",0.0,0.0,0.0,0.0,1.0
"['就', '在', '市區', '中心', '很', '棒', '乾淨', '舒適', '老闆娘', '親切', '唷']",0.0,0.0,1.0,1.0,1.0
"['房間', '乾凈', '服務', '好', '專業']",0.0,0.0,0.0,1.0,1.0
"['房間', '乾淨', '冷氣', '設備', '不', '吵', '設施', '可以', '晚餐', '早餐', '還', '不錯', '種類', '齊全', '有', '機會', '還是', '去']",0.0,1.0,0.0,1.0,1.0
"['一', '港', '景房', '景色', '很', '美', '看', '的', '到', '大港橋', '駁二', '特區', '跟', '高雄', '音樂', '中心']",0.0,0.0,1.0,0.0,0.0
"['浴缸', '有', '健身房', '跟', '三溫暖', '游泳池', '有', '迎賓', '水果', '礦泉水', '小', '瓶', '可樂', '雪碧']",0.0,1.0,0.0,0.0,1.0
"['隱藏', '在', '住家', '裡面', '的', '咖啡館', '有', '落地', '玻璃', '可以', '看', '著', '外頭', '風景', '放鬆', '飲料', '和', '食物', '都', '很', '用心']",0.0,1.0,0.0,0.0,1.0
"['店', '內', '使用', '的', '馬克杯', '都', '是', '動物', '造型', '可愛', '有', '特色', '氣氛', '悠閒', '到', '高美', '濕地', '遊玩', '後', '可', '來', '坐坐']",1.0,1.0,0.0,0.0,0.0
"['裝潢', '精美', '餐點', '精緻', '價位', '中高', '民宿', '主人', '熱情', '用心', '推薦', '附近', '景點', '與', '交通', '方式']",1.0,1.0,0.0,0.0,1.0
"['房間', '很', '舒適', '床', '很', '舒服', '推薦', '一家人', '一起', '來', '遊玩', '住宿', '而且', '地點', '離', '夜市', '很', '近']",0.0,1.0,1.0,0.0,0.0
"['多', '收', '600', '元', '清潔費', '有', '合作', '的', '停車場', '300', '元', '無限', '次', '進出', '家庭房', '客廳', '空間', '很', '大']",1.0,1.0,0.0,0.0,0.0
"['冷氣', '略顯', '老舊', '上', '鋪', '離', '天花板', '很', '近', '老闆娘', '很', '熱情', '服務', '態度', '也', '很', '好', '推薦', '帶', '小朋友', '的', '家庭', '來']",0.0,1.0,0.0,0.0,1.0
"['無', '菜單', '料理', '可', '吃到', '野菜', '及', '特色', '食材', '老闆', '自己', '醃製', '的', '鳳梨', '豆腐乳', '好吃']",0.0,0.0,0.0,0.0,1.0
"['有', '停車場', '停車', '方便', '從', '小菜', '到', '料理', '自種', '自製', '烹調', '的', '菜色', '道道', '美味', '價格', '適中', '很', '推薦']",1.0,1.0,0.0,0.0,1.0
"['和', '奶奶', '聚餐', '的', '好', '地方', '餐點', '清爽', '適合', '夏天', '吃', '最後', '的', '甜點', '很', '有', '特色', '炒米粉', '好吃']",0.0,0.0,0.0,0.0,1.0
"['沒', '熱水', '電視', '爛', '早餐', '跟', '成功嶺', '一樣', '唯一', '優點', '就', '是', '房間', '大']",0.0,1.0,0.0,0.0,1.0
"['別', '家', '的', '櫃台', '小姐', '去', '看', '人家', '的', '態度', '怎麼樣', '妳', '這', '種', '差勁', '的', '態度', '客人', '會', '想', '給', '妳', '小費', '嗎']",0.0,0.0,0.0,0.0,1.0
"['房間', '髒亂', '灰塵', '多', '都', '是', '菸味', '冷氣', '不', '冷', '浴室', '毛巾', '僅', '兩', '條', '早餐', '自助式', '去', '都', '沒', '菜']",0.0,1.0,0.0,1.0,1.0
"['房間', '不錯', '呀', '價格', '也', '又', '有', '露天', '浴缸', '感覺', '很', '舒服', '的', '空間', '喔', '下', '次', '會', '在', '來']",1.0,1.0,0.0,0.0,0.0
"['優點', '浴室', '乾', '濕', '分離', '設計', '的', '很', '棒', '喜歡', '汽泡', '水機', '旅館', '地點', '超', '讚']",0.0,1.0,1.0,0.0,0.0
"['大廳', '的', '感覺', '有別於', '一般', '飯店', '的', '呆板', '偏向', '與', '夜店', '風格', '很', '活潑', '但', '房間', '偏', '小', '隔音', '不', '好']",0.0,1.0,0.0,0.0,0.0
"['早餐', '有', '清', '粥', '小菜', '自己', '煮', '油麵', '沙拉', '水果', '優格', '等等']",0.0,0.0,0.0,0.0,1.0
"['睡眠', '品質', '非常', '高', '床', '及', '枕頭', '軟硬', '適中', '民宿', '主人', '親切', '熱情', '給', '很多', '行程', '建議', '超級', '推薦']",0.0,1.0,0.0,0.0,1.0
"['老闆', '很', '熱心', '把', '客人', '當', '家人', '一樣', '一一', '介紹', '景點', '給', '我們', '房間', '大', '又', '乾淨', 'Cp值', '爆表']",1.0,1.0,0.0,1.0,1.0
"['離', '火車站', '近', '停車', '方便', '附近', '有', '711', '和', '全家', '飲料店', '阿亮', '雞排', '重點', '是', '老闆', '人', '很', '好']",0.0,1.0,1.0,0.0,1.0
"['Cp值', '很', '高', '14樓', '辦理', '住宿', '咖啡', '好喝', '浴室', '明亮', '隔音', '效果', '不佳', '床', '好', '睡']",1.0,1.0,0.0,0.0,1.0
"['絕對', '值得', '回訪', '服務', '好', '位置', '好', '設備', '乾淨', '歐舒丹', '盥洗', '用品', '台北', '街道', '的', '夜景']",0.0,0.0,1.0,1.0,1.0
"['位在', '繁華', '商圈', '房間', '乾淨', '整潔', '櫃檯', '人員', '親切', '還', '附', '早餐', '送到', '房', '很', '棒', '的', '商旅', '會', '再', '入住']",0.0,0.0,1.0,1.0,1.0
"['需求', '恐', '需', '久侯', '地點', '便利', '步行', '可', '至', '台北', '車站', '或', '西門', '商圈', '算是', '經濟', '住宿', '的', '一', '個', '選項']",1.0,0.0,1.0,0.0,1.0
"['房間', '有', '獨立', '衛浴', '設備', '空間', '超棒']",0.0,1.0,0.0,0.0,0.0
"['現場', '服務', '人員', '親切', '友善', '交誼', '大廳', '很', '大', '太空艙', '膠囊房', '舒適', '又', '超', '有', '特色']",0.0,1.0,0.0,0.0,1.0
"['房間', '較', '小', '環境', '乾淨', '價格', '親民', '不', '習慣', '雙人床', '稍', '小']",1.0,1.0,0.0,1.0,0.0
"['老闆', '體貼', '又', '親切', '又', '有', '美味', '早餐', '吃', '超', '推薦']",0.0,0.0,0.0,0.0,1.0
"['平價', '老闆娘', '親切', '但', '床單', '似乎', '不', '乾淨', '身體', '會', '癢']",1.0,0.0,0.0,1.0,1.0
"['專業型', '開飲機', '有', '小', '陽台', '曬', '一下', '衣服', '隔天', '就', '會', '乾老闆', '很', '親切', '很', '優', '的', '民宿', '推']",0.0,1.0,0.0,0.0,1.0
"['房間', '舒適', '床', '很', '好', '睡', '不', '在', '鬧區', '所以', '摩托車', '噪音', '少', '一', '覺', '好', '眠']",0.0,1.0,1.0,0.0,0.0
"['這', '家', '窩旅', '有', '提供', '一', '個', '交誼廳', '的', '空間', '能', '消除', '沉默', '彼此', '打開', '心', '分享', '旅遊', '經驗', '與', '美食', '分享']",0.0,1.0,0.0,0.0,0.0
"['而且', '廚房', '有', '提供', '餅乾', '飲料', '可以', '買', '其實', '也', '可以', '不用', '去', '到', '全', '家', '買']",0.0,1.0,0.0,0.0,1.0
"['而且', '離', '車站', '客運站', '都', '很', '近', '有', '機會', '會', '想', '回住']",0.0,0.0,1.0,0.0,0.0
"['離', '車站', '好', '近', '房間', '很', '大', '隨時', '訂放', '都', '有', '人', '接洽', '雖然', '不', '是', '主題', '民宿', '推薦', '洽公', '背包客', '住宿']",0.0,1.0,1.0,0.0,1.0
"['4', '人', '房', '空間', '超大', '床埔', '也', '大', '整體', '乾淨', '舒適', '超讚']",0.0,1.0,0.0,1.0,0.0
"['價格', '公道', '的', '背包客', '民宿', '老闆', '也', '蠻', '客氣', '的', '旁邊', '還', '有', '機車', '等', '代步', '工具', '可', '租', '乘']",1.0,1.0,0.0,0.0,1.0
"['烤肉區', '沙坑', '還', '有', '山景', '一切', '都', '很', '棒', '老闆', '及', '老闆娘', '人', '超', '親切', '5星級']",0.0,1.0,1.0,0.0,1.0
"['老闆', '親切', '晚餐', '早餐', '豐盛', '房間', '有', '冷暖器', '床', '很', '舒適', '贊']",0.0,1.0,0.0,0.0,1.0
"['老闆', '親切', '住宿', '環境', '乾淨', '又', '可以', '俯瞰', '三義', '地區', '很', '適合', '小', '旅行', '的', '住宿', '地點']",0.0,0.0,1.0,1.0,1.0
"['簡單', '舒適', '附', '高速', '電腦', '呢', '還可以', '租', '車子', '又', '靠近', '東林', '鬧區', '方便', '又', '舒適']",0.0,1.0,1.0,0.0,0.0
"['民宿', '不', '豪華', '但', '配備', '齊全', '大廳', '寬敞', '明亮', '設有', '理髮', '部門', '門口', '備有', '單車', '可', '免費', '租乘']",0.0,1.0,0.0,0.0,0.0
"['住', '貨櫃', '改成', '房屋', '一', '個', '人', '尚可', '如', '二', '位', '吊', '衣服', '沒', '衣架', '沒', '熱', '開水', '可', '用']",0.0,1.0,0.0,0.0,0.0
"['很', '像', '日本', '膠囊', '旅館', '距離', '捷運站', '非常', '近']",0.0,0.0,1.0,0.0,0.0
"['房間', '乾淨', '整潔', '全', '家', '出遊', '住宿', '包', '棟', '很', '方便', '就', '是', '車位', '要', '稍微', '找', '一下']",0.0,1.0,0.0,1.0,0.0
"['不錯', '的', '地方', '裝潢', '也', '很', '美']",0.0,1.0,0.0,0.0,0.0
"['去', '墾丁', '旅遊', '時', '若', '人數', '夠多', '建議', '可', '至', '此', '處', '包', '棟']",0.0,0.0,0.0,0.0,0.0
"['蚊子', '很多', '蛋', '是', '店家', '很', '貼心', '的', '準備', '電蚊拍', '讓', '旅客', '能夠', '做做', '運動']",0.0,1.0,0.0,0.0,1.0
"['環境', '乾淨', '有', '宵夜', '和', '早餐', '提供', '但是', '房間', '隔音', '不', '好', '整', '晚', '都', '會', '聽到', '隔壁', '音樂', '動', '滋', '動', '滋', '的', '聲音']",0.0,1.0,0.0,1.0,1.0
"['建議', '女湯', '個人', '淋浴', '上方', '可', '加置', '毛巾', '置物', '的', '架子', '卡片', '跟', '擦乾用', '的', '浴巾', '就', '不', '怕', '濕', '了']",0.0,1.0,0.0,0.0,0.0
"['地理', '位置', '非常', '好', '交通', '方便', '環境', '乾淨', '浴室', '水柱', '強', '有', '按摩', '效果', '服務', '人員', '服務', '很', '好']",0.0,1.0,1.0,1.0,1.0
"['好', '早餐', '有', '粥', '小菜', '咖啡', '飲料', '土司', '和', '多', '種', '醬']",0.0,0.0,0.0,0.0,1.0
"['晚班', '小姐', '服務', '態度', '惡劣', '且', '價格', '說', '的', '也', '不', '依', '房間', '內', '很', '髒', '都', '是', '灰塵']",0.0,0.0,0.0,1.0,1.0
"['靠', '火車站', '的', '一', '面', '聲音', '較', '大', '但', '也', '可', '觀察', '火車', '車站', '生態']",0.0,1.0,1.0,0.0,0.0
"['設施', '都', '還', '不錯', '泡麵', '點心', '咖啡', '茶包', '都', '有', '吹風機', '一般般', '床', '很', '軟']",0.0,1.0,0.0,0.0,1.0
"['位於', '北海岸', '風景區', '暑假', '帶', '孩子', '出遊', '是', '很', '棒', '的', '住宿', '地點']",0.0,0.0,1.0,0.0,0.0
"['夜班', '櫃檯', '專業', '解說', '也', '很', '用心', '有', '耐心', '跟', '我們', '介紹', '環境', '大', '又', '乾淨']",0.0,1.0,0.0,1.0,1.0
"['地點', '離', '花蓮', '市中心', '有', '段', '距離', '不過', '很', '乾淨', '設計感', '十足', '老板', '人', '很', '好', '可以', '跟', '他', '訂', '溯', '溪']",0.0,1.0,1.0,1.0,1.0
"['跨年', '連假', '臨時', '找到', '的', '民宿', '整體', '很', '乾淨', '很', '新', '寵物', '友善', '水溫', '很', '穩定', 'CP值', '超高']",1.0,1.0,0.0,1.0,0.0
"['大樓', '裡', '的', '套房', '比', '預期', '落差', '了', '一點', '室', '內', '牆壁', '塗鴉', '海邊', '風格', '還', '不錯', '陽台', '高層樓', '視野', '很', '美']",0.0,1.0,1.0,0.0,0.0
"['而且', '豪華', '四', '人', '房', '才', '一千', '初', '有', '洗衣機', '大', '冰箱', '浴缸', '雖然', '我', '不會', '泡', '太', '物美價廉', '了']",1.0,1.0,0.0,0.0,0.0
"['環境', '舒適', '房間', '感覺', '溫暖', '像', '自己', '家', '一樣', '下', '次', '還', '會', '再', '來']",0.0,1.0,0.0,0.0,0.0
"['距離', '羅東', '夜市', '很', '近', '但', '可', '停車', '的', '地方', '很', '遠', '房間', '不', '大', '但', '舒適', '早餐', '是', '吃', '外面', '咖啡廳']",0.0,1.0,1.0,0.0,1.0
"['住', '的', '非常', '舒適', '地點', '也', '很', '棒', '門口', '隔音', '弱', '一些', '是', '其他', '房客', '的', '問題']",0.0,1.0,1.0,0.0,0.0
"['不過', '附近', '幾乎', '都', '是', '紅線', '停', '機車', '都', '擔心', '被', '拖吊', '是', '給', '四', '顆', '星', '的', '原因']",0.0,1.0,0.0,0.0,0.0
"['房間', '雖然', '沒有', '華麗', '的', '裝潢', '及', '設施', '但', '還是', '有', '暖暖', '的', '人情味', '整體', '的', '住宿', '品質', '是', '不錯', '的']",0.0,1.0,0.0,0.0,1.0
"['洗澡', '洗', '到', '一半', '沒', '熱水', '房間', '隔音', '很', '差', '浴室', '沒有', '盥洗', '備品', '房間', '沒有', '礦泉水', 'CP值', '糟透', '了']",1.0,1.0,0.0,0.0,1.0
"['老闆娘', '非常', '熱情', '早餐', '非常', '好吃', '來', '北竿', '首推', '飯店']",0.0,0.0,0.0,0.0,1.0
"['老闆', '親切', '友善', '房間', '舒適', '漂亮', '又', '有', '屬於', '自己', '的', '特色', '二樓', '還', '有', '提供', '小', '茶點']",0.0,1.0,0.0,0.0,1.0
"['早餐', '很', '普通', '床', '感覺', '已經', '有點', '塌陷', '了', '建議', '要', '換新', '床墊']",0.0,1.0,0.0,0.0,1.0
"['老闆', '親切', '有禮', '民宿', '內部', '裝潢', '很', '新', '很', '乾淨', '免費', '的', '點心', '也', '很', '好吃', '謝謝', '老闆', '的', '招待']",1.0,1.0,0.0,1.0,1.0
"['早餐', '有', '麥當當', '可', '選擇', '房間', '乾淨', '寬敞', '床', '是', '家大版', '是', '輕', '旅行', '好', '選擇']",0.0,1.0,0.0,1.0,1.0
"['只有', '一', '個', '浴缸', '全', '推給', '新進', '人員', '說', '是', '新人', '不', '清楚', '搞錯', '房型', '態度', '也', '不', '好']",0.0,1.0,0.0,0.0,1.0
"['房間', '有', '很多', '螞蟻', '洗澡水', '忽', '冷', '忽', '熱', '的', '服務', '很', '好', '但是', '設備', '就', '不行', '了']",0.0,1.0,0.0,1.0,1.0
"['全新', '的', '設備', '全新', '的', '環境', '尤其', '有', '一', '大', '片', '綠', '草地', '外加', '親切', '的', '名宿', '女', '主人', '舒服', '又', '放鬆']",0.0,1.0,0.0,0.0,1.0
"['房間', '狀況', '佳', '還可以', '露營', '風景', '好', '離', '老街', '也', '不遠']",0.0,1.0,1.0,0.0,0.0
"['非常', '有', '特色', '及', '質感', '的', '旅店', '房間', '大', '餐點', '優', '戶外', '樹林', '很', '美', '很', '幽靜']",0.0,1.0,1.0,0.0,1.0
"['很', '棒', '的', '民宿', '有', '家', '的', '感覺', '服務', '不', '輸', '飯店', '有', '文青風']",0.0,1.0,0.0,0.0,1.0
"['環境', '舒適', '放鬆', '房間', '乾淨', '早餐', '養生', '房間', '隔音', '效果', '不佳']",0.0,1.0,0.0,1.0,1.0
"['親子', '房間', '很多', '玩具', '給', '小孩', '玩', '有', '戶外', '電動車', '及', '玩沙池']",0.0,1.0,0.0,0.0,0.0
"['服務', '老闆娘', '非常', '地', '好客', '也', '喜歡', '小朋友', '和', '動物', '是', '少數', '真誠', '歡迎', '毛小孩', '的', '旅店']",0.0,0.0,0.0,0.0,1.0
"['有', '自己', '的', '停車場', '空間', '大', '沙坑', '小', '泳池', '電動車', '孩子', '玩', '得', '開心', '價錢', '實在', '老闆', '熱情']",1.0,1.0,0.0,0.0,1.0
"['單人床', '很', '大', '很', '舒服', '基本', '上', '整', '個', '房間', '狀況', '和', '官網', '上', '的', '照片', '沒有', '太', '大', '的', '差別']",0.0,1.0,0.0,0.0,0.0
"['房', '內', '提供', '的', '備品', '水', '垃圾袋', '及', '消毒', '用品', '等', '用完', '都', '可', '再', '通知', '飯店', '隨時', '補充']",0.0,0.0,0.0,0.0,1.0
"['能', '吃到', '牛肉麵', '鍋貼', '滷肉飯', '等', '平價', '美食', '在', '餐食', '上', '真的', '非常', '滿足']",0.0,0.0,0.0,0.0,1.0
"['房型', '及', '設施', '較', '舊', '但', '離', '海邊', '近', '可以', '抓', '寄居蟹', '螃蟹', '和', '小', '魚', '主人', '待人', '親切']",0.0,1.0,1.0,0.0,1.0
"['離', '海洋', '生物館', '近', '民宿', '主人', '和善', '牙刷', '品質', '好', '四', '人', '房', '適合', '家庭', '住', '貓咪', '很多']",0.0,1.0,1.0,0.0,1.0
"['房間', '乾淨', '床', '非常', '舒適', '老闆', '跟', '老闆娘', '的', '愛心', '早餐', '好吃', '喔']",0.0,1.0,0.0,1.0,1.0
"['整體', '住宿', '很', '大', 'cp值', '不錯', '早餐', '就', '簡約', '的', '蛋餅', '吐司', '老闆', '服務', '熱心', '親切']",1.0,1.0,0.0,0.0,1.0
"['享受', '走路', '1', '分鐘', '到', '海灘', '的', '感覺', '有', '著', '優閒', '氣氛', '的', '地方', '老闆', '也', '是', '給', '人', '很', '隨興', '的', '感覺']",0.0,1.0,1.0,0.0,1.0
"['店主', '親切', '大方', '房間', '乾淨', '明亮', '衝浪', '者', '歇腳', '休息', '的', '好', '所在']",0.0,1.0,0.0,1.0,1.0
"['老闆', '熱心', '親切', '溫馨', '熱情', '衝浪屋', '看', '海', '放鬆', '舒適', '好', '地方']",0.0,0.0,1.0,0.0,1.0
"['一樓', '餐廳', '服務員', '很', '健談', '幽默', '甜點', '好吃', '住宿', '品質', '好', '從', '陽台', '望出去', '景色', '很', '美']",0.0,1.0,1.0,0.0,1.0
"['風景', '位置', '整體', '規劃', '一流', '建築', '及', '房間', '設施', '雖', '有', '歲月', '痕跡', '但', '絲毫', '不', '減損', '住宿', '的', '舒適性']",0.0,1.0,1.0,0.0,0.0
"['飯店', '平面式', '停車位', '停車', '免費', '每', '間', '客房', '都', '有', '落地窗', '不論', '湖景', '或', '街景', '景觀', '都', '不錯', '喔']",1.0,1.0,1.0,0.0,0.0
"['房間', '動線', '規劃', '有待', '改善', '適合', '夜宿', '泡', '浴缸', '溫泉', '晚上', '缺少', '景點', '可以', '逛']",0.0,1.0,1.0,0.0,0.0
"['老闆', '很', '熱情', '房間', '很', '大', '看出去', '的', '景色', '也', '很', '好', '唯獨', '隔音', '不', '太', '好', '而已', '其他', '都', '很', '棒']",0.0,1.0,1.0,0.0,1.0
"['地點', '便利', '剛好', '在', '嶺頂', '公園', '對面', '停車', '公車', '都', '方便']",0.0,1.0,1.0,0.0,0.0
"['美', '五星級', '飯店', '裝潢', '設備', '一流', '早餐', '豐盛', '好吃', '一切', '完美', '無瑕', '讚']",0.0,1.0,0.0,0.0,1.0
"['五星', '等級', '民宿', '床', '很', '舒服', '電視', '也', '很', '大', '廁所', '超', '乾淨', '還', '提供', '幫', '你', '租', '機車', '帶', '你', '去', '選', '車', '服務']",0.0,1.0,0.0,1.0,0.0
"['環境', '很', '好', '氣氛', '也', '超優', '老闆', '還', '一起', '同', '樂', '很', '推薦', '的', '旅店']",0.0,1.0,0.0,0.0,1.0
"['早餐', '好吃', '老闆', '親切', '老闆娘', '漂亮', '毛小孩', '的', '天堂', '大人', '渡假', '聖地', '有', '寵物', '的', '推推']",0.0,1.0,0.0,0.0,1.0
"['給', '家', '裡', '的', '毛小孩', '舒適', '的', '環境', '自由自在', '也', '能', '讓', '父母親', '放鬆', '的', '好', '地方']",0.0,1.0,0.0,0.0,0.0
"['老闆人', '很', '健談', '咖啡', '泡麵', '無', '限量', '供應']",1.0,0.0,0.0,0.0,1.0
"['老闆', '人', '很', '好', '房間', '很', '不錯', 'cp值', '高離', '高跟鞋', '教堂', '不遠', '推']",1.0,1.0,1.0,0.0,1.0
"['老闆', '親切', '環境', '乾淨', '停車', '容易', '距離', '彩繪', '牆', '最', '近', '距離', '高跟鞋', '也', '很', '近', '走', '幾', '分鐘', '路', '就', '到', '了']",0.0,1.0,1.0,1.0,1.0
"['空間', '寬敞', '環境', '舒適', '老闆娘', '熱心', '價格', '再', '便宜', '一點', '就', '五', '顆', '星', '了']",1.0,1.0,0.0,0.0,1.0
"['浴室', '打掃', '的', '實在', '是', '乾淨', '明亮', '民宿', '主人', '很', '親切', '早餐', '用心', '謝謝', '得', '推薦']",0.0,0.0,0.0,1.0,1.0
"['讓', '雞肉', '又', '升級', '了', '活動', '的', '氣氛', '讓', '老少', '都', '有事', '可', '忙', '還可以', '釣魚']",0.0,1.0,0.0,0.0,1.0
"['山明水秀', '可', '重回', '純真', '年代', '的', '感覺']",0.0,0.0,1.0,0.0,0.0
"['老闆', '很', '親切', '冰箱', '飲料', '跟', '濾掛', '咖啡', '都', '可以', '任', '吃', '房間', '很', '大', '狗狗', '也', '很', '可愛', '下', '次', '還', '會', '想', '再', '來']",0.0,1.0,0.0,0.0,1.0
"['老闆', '人', '超', '親切', '跟', '回到', '自己', '家', '一樣', '雖然', '地方', '有點', '偏遠', '不過', '住宿', '環境', '很', '好', '沒有', '什麼', '蟻蟲']",0.0,0.0,1.0,1.0,1.0
"['5', '一樓', '咖啡廳', '不需', '住宿', '就', '可以', '享受', '厚片', '吐司', '咖啡', '飲品', '蛋糕', '下午茶', '套餐', '等']",0.0,0.0,0.0,0.0,1.0
"['精緻', '水果', '品質', '好', '素', '肉燥', '煮', '麵', '或', '澆', '飯', '都', '好吃', '高', '樓層', '風景', '很', '美', '有', '機會', '會', '想', '再', '入住']",0.0,0.0,1.0,0.0,1.0
"['天母', '地區', '超棒', '便宜', '飯店', '中餐', '晚餐', '辦桌', '也', '超級', '新鮮', '好吃', '乾淨', '明亮', '設施', '齊全', '的', '好', '旅館']",1.0,1.0,0.0,1.0,1.0
"['海景', '山海房', '是', '一', '個', '很', '好', '觀賞', '九份', '景色', '的', '房間', '房價', '中上', '但', '附贈', '的', '早餐', '非常', '優秀']",1.0,0.0,1.0,0.0,1.0
"['海景房', '的', '景', '很', '美', '老闆', '會', '幫忙', '找', '停車位', '缺點', '在', '老街', '最', '上方', '還要', 'ㄧ直', '往', '上', '爬', '很', '累']",0.0,0.0,1.0,0.0,1.0
"['觀', '景', '很', '棒', '的', '民宿', '坐', '在', '窗', '前', '就', '有', '美景', '了']",0.0,0.0,1.0,0.0,0.0
