reviews,value,comfort,location,cleanliness,service,ws_pos_reviews,filtered,filtered_noun
房間溫馨老闆煮的特色餐好吃,0.0,1.0,0.0,0.0,1.0,"房間(Nc),溫馨(VH),老闆(Na),煮(VC),的(DE),特色餐(Na),好吃(VH)","房間(Nc),溫馨(VH),老闆(Na),煮(VC),特色餐(Na),好吃(VH)","房間(Nc),老闆(Na),特色餐(Na)"
房間風景很好整體服務非常棒早餐雖然選擇較少但品質很好只是冷氣很冷,0.0,1.0,1.0,0.0,1.0,"房間(Nc),風景(Na),很(Dfa),好(VH),整體(Na),服務(Nv),非常(Dfa),棒(VH),早餐(Na),雖然(Cbb),選擇(VC),較少(VH),但(Cbb),品質(Na),很(Dfa),好(VH),只是(Cbb),冷氣(Na),很(Dfa),冷(VH)","房間(Nc),風景(Na),很(Dfa),好(VH),整體(Na),服務(Nv),非常(Dfa),棒(VH),早餐(Na),選擇(VC),較少(VH),品質(Na),很(Dfa),好(VH),冷氣(Na),很(Dfa),冷(VH)","房間(Nc),風景(Na),整體(Na),服務(Nv),早餐(Na),品質(Na),冷氣(Na)"
屋主別出心裁用心設計環境優美溫馨的氣氛溫暖旅人的心,0.0,1.0,0.0,0.0,0.0,"屋主(Na),別出心裁(VH),用心(VH),設計(VC),環境(Na),優美(VH),溫馨(VH),的(DE),氣氛(Na),溫暖(VHC),旅人(Na),的(DE),心(Na)","屋主(Na),別出心裁(VH),用心(VH),設計(VC),環境(Na),優美(VH),溫馨(VH),氣氛(Na),溫暖(VHC),旅人(Na),心(Na)","屋主(Na),環境(Na),氣氛(Na),旅人(Na),心(Na)"
裝潢很棒房子很新老闆很親切CP值相當高,1.0,1.0,0.0,0.0,1.0,"裝潢(Na),很(Dfa),棒(VH),房子(Na),很(Dfa),新(VH),老闆(Na),很(Dfa),親切(VH),CP值(DASHCATEGORY),相當(Dfa),高(VH)","裝潢(Na),很(Dfa),棒(VH),房子(Na),很(Dfa),新(VH),老闆(Na),很(Dfa),親切(VH),CP值(DASHCATEGORY),相當(Dfa),高(VH)","裝潢(Na),房子(Na),老闆(Na)"
老闆親切房間風景優美還有小陽台非常喜歡,0.0,1.0,1.0,0.0,1.0,"老闆(Na),親切(VH),房間(Nc),風景(Na),優美(VH),還(Caa),有(V_2),小(VH),陽台(Na),非常(Dfa),喜歡(VK)","老闆(Na),親切(VH),房間(Nc),風景(Na),優美(VH),還(Caa),小(VH),陽台(Na),非常(Dfa),喜歡(VK)","老闆(Na),房間(Nc),風景(Na),陽台(Na)"
老闆親切又有愛心收養這隻貓咪非常的親人素食早餐好吃房間就可看日出,0.0,1.0,1.0,0.0,1.0,"老闆(Na),親切(VH),又(Caa),有(V_2),愛心(Na),收養(VC),這(Nep),隻(Nf),貓咪(Na),非常(Dfa),的(DE),親人(Na),素食(Na),早餐(Na),好吃(VH),房間(Nc),就(D),可(D),看(VC),日出(VA)","老闆(Na),親切(VH),愛心(Na),收養(VC),隻(Nf),貓咪(Na),非常(Dfa),親人(Na),素食(Na),早餐(Na),好吃(VH),房間(Nc),看(VC),日出(VA)","老闆(Na),愛心(Na),隻(Nf),貓咪(Na),親人(Na),素食(Na),早餐(Na),房間(Nc)"
車子難上山景色美不勝收絕對值得讓人整個心靈都放鬆的好地方老闆人好且好客,0.0,0.0,1.0,0.0,1.0,"車子(Na),難(VH),上山(VA),景色(Na),美不勝收(VH),絕對(D),值得(VH),讓(VL),人(Na),整(Neqa),個(Nf),心靈(Na),都(D),放鬆(VHC),的(DE),好(VH),地方(Na),老闆(Na),人(Na),好(VH),且(Caa),好客(VH)","車子(Na),難(VH),上山(VA),景色(Na),美不勝收(VH),絕對(D),值得(VH),人(Na),整(Neqa),心靈(Na),都(D),放鬆(VHC),好(VH),地方(Na),老闆(Na),人(Na),好(VH),好客(VH)","車子(Na),景色(Na),人(Na),整(Neqa),心靈(Na),地方(Na),老闆(Na),人(Na)"
4人房房間空間大視野遼闊戶外氣溫低,0.0,1.0,0.0,0.0,0.0,"4(Neu),人(Na),房(Na),房間(Nc),空間(Na),大(VH),視野(Na),遼闊(VH),戶外(Nc),氣溫(Na),低(VH)","4(Neu),人(Na),房(Na),房間(Nc),空間(Na),大(VH),視野(Na),遼闊(VH),戶外(Nc),氣溫(Na),低(VH)","4(Neu),人(Na),房(Na),房間(Nc),空間(Na),視野(Na),戶外(Nc),氣溫(Na)"
服務超棒老闆和老闆娘把客人當家人一樣的照顧大家一定要來住裕園洋樓民宿,0.0,0.0,0.0,0.0,1.0,"服務(VC),超棒(VH),老闆(Na),和(Caa),老闆娘(Na),把(P),客人(Na),當(VG),家人(Na),一樣(VH),的(DE),照顧(VC),大家(Nh),一定(D),要(D),來(D),住(VCL),裕園(Nb),洋樓(Na),民宿(Nc)","服務(VC),超棒(VH),老闆(Na),老闆娘(Na),客人(Na),家人(Na),照顧(VC),大家(Nh),一定(D),住(VCL),裕園(Nb),洋樓(Na),民宿(Nc)","老闆(Na),老闆娘(Na),客人(Na),家人(Na),大家(Nh),裕園(Nb),洋樓(Na),民宿(Nc)"
可以隨時吃小餅乾喝飲料吃水果房間乾淨舒適非常推薦,0.0,1.0,0.0,1.0,1.0,"可以(D),隨時(D),吃(VC),小(VH),餅乾(Na),喝(VC),飲料(Na),吃(VC),水果(Na),房間(Nc),乾淨(VH),舒適(VH),非常(Dfa),推薦(VC)","隨時(D),吃(VC),小(VH),餅乾(Na),喝(VC),飲料(Na),吃(VC),水果(Na),房間(Nc),乾淨(VH),舒適(VH),非常(Dfa),推薦(VC)","餅乾(Na),飲料(Na),水果(Na),房間(Nc)"
洋樓建築室內環境舒適咖啡無限暢飲,1.0,1.0,0.0,0.0,1.0,"洋樓(Na),建築(Na),室(Nc),內(Ncd),環境(Na),舒適(VH),咖啡(Na),無限(VH),暢飲(VC)","洋樓(Na),建築(Na),室(Nc),內(Ncd),環境(Na),舒適(VH),咖啡(Na),無限(VH),暢飲(VC)","洋樓(Na),建築(Na),室(Nc),內(Ncd),環境(Na),咖啡(Na)"
房間礦泉水前位客人有用過沒換掉續冰在冰箱中,0.0,0.0,0.0,1.0,0.0,"房間(Nc),礦泉水(Na),前(Nes),位(Nf),客人(Na),有(VH),用(VC),過(Di),沒(D),換掉(VC),續冰(Na),在(P),冰箱(Na),中(Ng)","房間(Nc),礦泉水(Na),前(Nes),位(Nf),客人(Na),沒(D),換掉(VC),續冰(Na),冰箱(Na),中(Ng)","房間(Nc),礦泉水(Na),前(Nes),位(Nf),客人(Na),續冰(Na),冰箱(Na),中(Ng)"
東西比較老舊昨天在水世界遇到那間浴缸壞暖氣壞ktv都是雜音,0.0,1.0,0.0,0.0,0.0,"東西(Na),比較(Dfa),老舊(VH),昨天(Nd),在(P),水世界(Nc),遇到(VC),那(Nep),間(Nf),浴缸(Na),壞(VH),暖氣(Na),壞(VH),ktv(FW),都(D),是(SHI),雜音(Na)","東西(Na),比較(Dfa),老舊(VH),昨天(Nd),水世界(Nc),遇到(VC),間(Nf),浴缸(Na),壞(VH),暖氣(Na),壞(VH),ktv(FW),都(D),雜音(Na)","東西(Na),昨天(Nd),水世界(Nc),間(Nf),浴缸(Na),暖氣(Na),雜音(Na)"
晚班女櫃台人員態度不佳顧客詢問時直接掛電話,0.0,0.0,0.0,0.0,1.0,"晚班(Na),女(Na),櫃台(Na),人員(Na),態度(Na),不佳(VH),顧客(Na),詢問(VE),時(Ng),直接(VH),掛(VC),電話(Na)","晚班(Na),女(Na),櫃台(Na),人員(Na),態度(Na),不佳(VH),顧客(Na),詢問(VE),時(Ng),直接(VH),掛(VC),電話(Na)","晚班(Na),女(Na),櫃台(Na),人員(Na),態度(Na),顧客(Na),時(Ng),電話(Na)"
民宿主人熱情介紹當地行程房間乾淨整齊有停車位不用找位置宿舍環境幽靜,0.0,1.0,0.0,1.0,1.0,"民宿(Nc),主人(Na),熱情(VH),介紹(VE),當地(Nc),行程(Na),房間(Nc),乾淨(VH),整齊(VH),有(V_2),停車位(Na),不用(D),找(VC),位置(Na),宿舍(Nc),環境(Na),幽靜(VH)","民宿(Nc),主人(Na),熱情(VH),介紹(VE),當地(Nc),行程(Na),房間(Nc),乾淨(VH),整齊(VH),停車位(Na),不用(D),找(VC),位置(Na),宿舍(Nc),環境(Na),幽靜(VH)","民宿(Nc),主人(Na),當地(Nc),行程(Na),房間(Nc),停車位(Na),位置(Na),宿舍(Nc),環境(Na)"
謝謝老闆娘招待我們遠從台中來台東玩的一家四口讓我們感受在地的熱情溫暖,0.0,0.0,0.0,0.0,1.0,"謝謝(VJ),老闆娘(Na),招待(VC),我們(Nh),遠(VH),從(P),台中(Nc),來(VA),台東(Nc),玩(VC),的(DE),一(Neu),家(Nf),四(Neu),口(Nf),讓(VL),我們(Nh),感受(VK),在地(P),的(DE),熱情(Na),溫暖(VHC)","謝謝(VJ),老闆娘(Na),招待(VC),遠(VH),台中(Nc),台東(Nc),玩(VC),家(Nf),四(Neu),口(Nf),感受(VK),在地(P),熱情(Na),溫暖(VHC)","老闆娘(Na),台中(Nc),台東(Nc),家(Nf),四(Neu),口(Nf),熱情(Na)"
舒適浴室空間大乾濕分離適合團體大家庭,0.0,1.0,0.0,0.0,0.0,"舒適(VH),浴室(Nc),空間(Na),大(VH),乾(VH),濕(VH),分離(VHC),適合(VH),團體(Na),大(VH),家庭(Na)","舒適(VH),浴室(Nc),空間(Na),大(VH),乾(VH),濕(VH),分離(VHC),適合(VH),團體(Na),大(VH),家庭(Na)","浴室(Nc),空間(Na),團體(Na),家庭(Na)"
六樓才能直達大廳否則需要帶著大包小包從隔壁棟繞過來景觀好早餐品質中下,0.0,1.0,1.0,0.0,1.0,"六樓(Nc),才(Da),能(D),直達(VCL),大廳(Nc),否則(Cbb),需要(VK),帶(VC),著(Di),大包(Na),小包(Na),從(P),隔壁(Nc),棟(Na),繞過來(VA),景觀(Na),好(VH),早餐(Na),品質(Na),中下(Ng)","六樓(Nc),才(Da),直達(VCL),大廳(Nc),需要(VK),帶(VC),大包(Na),小包(Na),隔壁(Nc),棟(Na),繞過來(VA),景觀(Na),好(VH),早餐(Na),品質(Na),中下(Ng)","六樓(Nc),大廳(Nc),大包(Na),小包(Na),隔壁(Nc),棟(Na),景觀(Na),早餐(Na),品質(Na),中下(Ng)"
風景不錯鄰近百貨交通便利機械停車場位置很小高度低大車不好停,0.0,1.0,1.0,0.0,0.0,"風景(Na),不錯(VH),鄰近(VJ),百貨(Na),交通(Na),便利(Nv),機械(Na),停車場(Nc),位置(Na),很(Dfa),小(VH),高度(Na),低(VH),大車(Na),不(D),好(VH),停(VHC)","風景(Na),不錯(VH),鄰近(VJ),百貨(Na),交通(Na),便利(Nv),機械(Na),停車場(Nc),位置(Na),很(Dfa),小(VH),高度(Na),低(VH),大車(Na),不(D),好(VH),停(VHC)","風景(Na),百貨(Na),交通(Na),便利(Nv),機械(Na),停車場(Nc),位置(Na),高度(Na),大車(Na)"
住宿的方面很棒樓下就有便利商店非常方便跟第六市場在同一棟下樓就可以逛街,0.0,1.0,1.0,0.0,0.0,"住宿(VA),的(DE),方面(Na),很(Dfa),棒(VH),樓下(Nc),就(D),有(V_2),便利商店(Nc),非常(Dfa),方便(VH),跟(P),第六(Neu),市場(Nc),在(P),同(Nes),一(Neu),棟(Nf),下樓(VA),就(D),可以(D),逛街(VA)","住宿(VA),方面(Na),很(Dfa),棒(VH),樓下(Nc),便利商店(Nc),非常(Dfa),方便(VH),第六(Neu),市場(Nc),棟(Nf),下樓(VA),逛街(VA)","方面(Na),樓下(Nc),便利商店(Nc),第六(Neu),市場(Nc),棟(Nf)"
大哥人超好民宿佈置處處用心溫暖詳盡解說一切事項早餐令人驚豔有機會一定再去,0.0,0.0,0.0,0.0,1.0,"大哥(Na),人(Na),超(VH),好(VH),民宿(Nc),佈置(VC),處處(D),用心(VH),溫暖(VHC),詳盡(VH),解說(VC),一切(Neqa),事項(Na),早餐(Na),令(VL),人(Na),驚豔(VH),有(V_2),機會(Na),一定(D),再(D),去(D)","大哥(Na),人(Na),超(VH),好(VH),民宿(Nc),佈置(VC),處處(D),用心(VH),溫暖(VHC),詳盡(VH),解說(VC),事項(Na),早餐(Na),令(VL),人(Na),驚豔(VH),機會(Na),一定(D),再(D),去(D)","大哥(Na),人(Na),民宿(Nc),事項(Na),早餐(Na),人(Na),機會(Na)"
房間很寬敞外面陽臺有吊椅風景超美讓人住起來格外的放鬆心情,0.0,1.0,1.0,0.0,0.0,"房間(Nc),很(Dfa),寬敞(VH),外面(Ncd),陽臺(Nc),有(V_2),吊椅(Na),風景(Na),超(Dfa),美(VH),讓(VL),人(Na),住起來(D),格外(Dfa),的(DE),放鬆(VHC),心情(Na)","房間(Nc),很(Dfa),寬敞(VH),外面(Ncd),陽臺(Nc),吊椅(Na),風景(Na),超(Dfa),美(VH),人(Na),住起來(D),格外(Dfa),放鬆(VHC),心情(Na)","房間(Nc),外面(Ncd),陽臺(Nc),吊椅(Na),風景(Na),人(Na),心情(Na)"
老闆手作食物非常美味房子乾淨可愛看著海非常棒的享受,0.0,1.0,1.0,1.0,1.0,"老闆(Na),手作(VC),食物(Na),非常(Dfa),美味(VH),房子(Na),乾淨(VH),可愛(VH),看(VC),著(Di),海(Na),非常(Dfa),棒(VH),的(DE),享受(VJ)","老闆(Na),手作(VC),食物(Na),非常(Dfa),美味(VH),房子(Na),乾淨(VH),可愛(VH),看(VC),海(Na),非常(Dfa),棒(VH),享受(VJ)","老闆(Na),食物(Na),房子(Na),海(Na)"
在Agoda訂房網找到了這家東港海豚城堡民宿房間好大ㄚ,0.0,1.0,0.0,0.0,0.0,"在(P),Agoda(FW),訂房網(Na),找到(VC),了(Di),這(Nep),家(Nf),東港(Nc),海豚(Na),城堡(Na),民宿(Nc),房間(Nc),好(Dfa),大(VH),ㄚ(FW)","Agoda(FW),訂房網(Na),找到(VC),家(Nf),東港(Nc),海豚(Na),城堡(Na),民宿(Nc),房間(Nc),好(Dfa),大(VH),ㄚ(FW)","訂房網(Na),家(Nf),東港(Nc),海豚(Na),城堡(Na),民宿(Nc),房間(Nc)"
非常推薦家裡有小孩或是毛小孩的爸媽帶著寶貝來住宿,0.0,1.0,0.0,0.0,0.0,"非常(Dfa),推薦(VC),家(Nc),裡(Ncd),有(V_2),小孩(Na),或是(Caa),毛(Na),小孩(Na),的(DE),爸媽(Na),帶(VC),著(Di),寶貝(Na),來(D),住宿(VA)","非常(Dfa),推薦(VC),家(Nc),裡(Ncd),小孩(Na),毛(Na),小孩(Na),爸媽(Na),帶(VC),寶貝(Na),住宿(VA)","家(Nc),裡(Ncd),小孩(Na),毛(Na),小孩(Na),爸媽(Na),寶貝(Na)"
服務人員親切熱心因老婆懷孕幫我們安排不用走樓梯且有乾濕分離的房型謝謝,0.0,0.0,0.0,0.0,1.0,"服務(VC),人員(Na),親切(VH),熱心(VJ),因(Cbb),老婆(Na),懷孕(VA),幫(P),我們(Nh),安排(VE),不用(D),走(VA),樓梯(Na),且(Cbb),有(V_2),乾(VH),濕(VH),分離(VH),的(DE),房型(Na),謝謝(VJ)","服務(VC),人員(Na),親切(VH),熱心(VJ),老婆(Na),懷孕(VA),幫(P),安排(VE),不用(D),走(VA),樓梯(Na),乾(VH),濕(VH),分離(VH),房型(Na),謝謝(VJ)","人員(Na),老婆(Na),樓梯(Na),房型(Na)"
環境舒適乾淨CP值高在交流道附近週邊還有很好吃的碗粿下次還會在回訪,1.0,1.0,1.0,0.0,0.0,"環境(Na),舒適(VH),乾淨(VH),CP值(DASHCATEGORY),高(VH),在(P),交流道(Na),附近(Nc),週邊(Nc),還(D),有(V_2),很(Dfa),好吃(VH),的(DE),碗粿(Na),下(Nes),次(Nf),還(D),會(D),在(P),回訪(VC)","環境(Na),舒適(VH),乾淨(VH),CP值(DASHCATEGORY),高(VH),交流道(Na),附近(Nc),週邊(Nc),還(D),很(Dfa),好吃(VH),碗粿(Na),下(Nes),次(Nf),還(D),會(D),回訪(VC)","環境(Na),交流道(Na),附近(Nc),週邊(Nc),碗粿(Na),下(Nes),次(Nf)"
老闆一家人對動物很友善有個庭園讓我的狗狗好好睡一覺房間乾淨舒適很棒啊,0.0,1.0,0.0,1.0,1.0,"老闆(Na),一家人(Na),對(P),動物(Na),很(Dfa),友善(VH),有(V_2),個(Nf),庭園(Na),讓(VL),我(Nh),的(DE),狗狗(Na),好好(VH),睡(VA),一(Di),覺(Na),房間(Nc),乾淨(VH),舒適(VH),很(Dfa),棒(VH),啊(T)","老闆(Na),一家人(Na),動物(Na),很(Dfa),友善(VH),庭園(Na),狗狗(Na),好好(VH),睡(VA),覺(Na),房間(Nc),乾淨(VH),舒適(VH),很(Dfa),棒(VH)","老闆(Na),一家人(Na),動物(Na),庭園(Na),狗狗(Na),覺(Na),房間(Nc)"
cp值高熱水夠熱廁所很大間老闆人很親切不廢話提供的建議都很實在,1.0,0.0,0.0,0.0,1.0,"cp值(FW),高(VH),熱水(Na),夠(Dfa),熱(VHC),廁所(Nc),很(Dfa),大(VH),間(Ng),老闆(Na),人(Na),很(Dfa),親切(VH),不(D),廢話(VA),提供(VD),的(DE),建議(Na),都(D),很(Dfa),實在(VH)","cp值(FW),高(VH),熱水(Na),夠(Dfa),熱(VHC),廁所(Nc),很(Dfa),大(VH),間(Ng),老闆(Na),人(Na),很(Dfa),親切(VH),不(D),廢話(VA),提供(VD),建議(Na),都(D),很(Dfa),實在(VH)","熱水(Na),廁所(Nc),間(Ng),老闆(Na),人(Na),建議(Na)"
房間乾淨隔音上下樓層的穿透力強我們住三樓可以清楚聽到四樓和式方便的聲音,0.0,1.0,0.0,1.0,0.0,"房間(Nc),乾淨(VH),隔音(A),上下(Ncd),樓層(Na),的(DE),穿透力(Na),強(VH),我們(Nh),住(VCL),三樓(Nc),可以(D),清楚(VH),聽到(VE),四樓(Nc),和式(A),方便(VH),的(DE),聲音(Na)","房間(Nc),乾淨(VH),隔音(A),樓層(Na),穿透力(Na),強(VH),住(VCL),三樓(Nc),清楚(VH),聽到(VE),四樓(Nc),和式(A),方便(VH),聲音(Na)","房間(Nc),樓層(Na),穿透力(Na),三樓(Nc),四樓(Nc),聲音(Na)"
很適合家族旅遊住宿親子房也有玩具小孩也玩的很開心老闆娘很親切熱心推推推,0.0,1.0,0.0,0.0,1.0,"很(Dfa),適合(VH),家族(Na),旅遊(VA),住宿(VA),親子房(Nc),也(D),有(V_2),玩具(Na),小孩(Na),也(D),玩(VC),的(DE),很(Dfa),開心(VH),老闆娘(Na),很(Dfa),親切(VH),熱心(VJ),推(VC),推(VC),推(VC)","很(Dfa),適合(VH),家族(Na),旅遊(VA),住宿(VA),親子房(Nc),玩具(Na),小孩(Na),玩(VC),很(Dfa),開心(VH),老闆娘(Na),很(Dfa),親切(VH),熱心(VJ),推(VC),推(VC),推(VC)","家族(Na),親子房(Nc),玩具(Na),小孩(Na),老闆娘(Na)"
很不錯的民宿復古風格清潔街生方便還供應早餐到羅東值得推薦的好所在,0.0,1.0,0.0,1.0,1.0,"很(Dfa),不錯(VH),的(DE),民宿(Nc),復古(VH),風格(Na),清潔(VH),街生(Na),方便(VH),還(D),供應(VD),早餐(Na),到(VCL),羅東(Nc),值得(VH),推薦(VC),的(DE),好(VH),所在(Na)","很(Dfa),不錯(VH),民宿(Nc),復古(VH),風格(Na),清潔(VH),街生(Na),方便(VH),還(D),供應(VD),早餐(Na),羅東(Nc),值得(VH),推薦(VC),好(VH),所在(Na)","民宿(Nc),風格(Na),街生(Na),早餐(Na),羅東(Nc),所在(Na)"
環境舒適交通方便民宿老闆很親切問問題回覆的速度很快,0.0,1.0,1.0,0.0,1.0,"環境(Na),舒適(VH),交通(Na),方便(VH),民宿(Nc),老闆(Na),很(Dfa),親切(VH),問(VE),問題(Na),回覆(VD),的(DE),速度(Na),很(Dfa),快(VH)","環境(Na),舒適(VH),交通(Na),方便(VH),民宿(Nc),老闆(Na),很(Dfa),親切(VH),問(VE),問題(Na),回覆(VD),速度(Na),很(Dfa),快(VH)","環境(Na),交通(Na),民宿(Nc),老闆(Na),問題(Na),速度(Na)"
價格適中老闆個性隨和耳傳是生態與星星的故事不少遊客中心大姊介紹,1.0,0.0,0.0,0.0,1.0,"價格(Na),適中(VH),老闆(Na),個性(Na),隨和(VH),耳傳(VE),是(SHI),生態(Na),與(Caa),星星(Na),的(DE),故事(Na),不少(VH),遊客(Na),中心(Nc),大姊(Na),介紹(VE)","價格(Na),適中(VH),老闆(Na),個性(Na),隨和(VH),耳傳(VE),生態(Na),星星(Na),故事(Na),不少(VH),遊客(Na),中心(Nc),大姊(Na),介紹(VE)","價格(Na),老闆(Na),個性(Na),生態(Na),星星(Na),故事(Na),遊客(Na),中心(Nc),大姊(Na)"
我們住的是二館房間設備滿新的住起來滿舒適的尤其衛浴是先生很在意的乾濕分離,0.0,1.0,0.0,0.0,0.0,"我們(Nh),住(VCL),的(DE),是(SHI),二館(Nc),房間(Nc),設備(Na),滿(Dfa),新(VH),的(DE),住起來(D),滿(Dfa),舒適(VH),的(DE),尤其(D),衛浴(Na),是(SHI),先生(Na),很(Dfa),在意(VK),的(DE),乾(VH),濕(VH),分離(VHC)","住(VCL),二館(Nc),房間(Nc),設備(Na),滿(Dfa),新(VH),住起來(D),滿(Dfa),舒適(VH),尤其(D),衛浴(Na),先生(Na),很(Dfa),在意(VK),乾(VH),濕(VH),分離(VHC)","二館(Nc),房間(Nc),設備(Na),衛浴(Na),先生(Na)"
記得參加活動先付錢團體去吧對待散客或學生拍攝覺得敷衍,0.0,0.0,0.0,0.0,1.0,"記得(VK),參加(VC),活動(Na),先(D),付錢(VA),團體(Na),去(VCL),吧(T),對待(VC),散客(Na),或(Caa),學生(Na),拍攝(VC),覺得(VK),敷衍(VC)","記得(VK),參加(VC),活動(Na),先(D),付錢(VA),團體(Na),去(VCL),對待(VC),散客(Na),學生(Na),拍攝(VC),覺得(VK),敷衍(VC)","活動(Na),團體(Na),散客(Na),學生(Na)"
闆娘漂亮又有氣質房間乾淨又舒適午後悠閒時光來杯咖啡吧,0.0,1.0,0.0,1.0,1.0,"闆娘(Na),漂亮(VH),又(Caa),有(V_2),氣質(Na),房間(Nc),乾淨(VH),又(Caa),舒適(VH),午後(Nd),悠閒(VH),時光(Na),來(VA),杯(Nf),咖啡吧(Na)","闆娘(Na),漂亮(VH),氣質(Na),房間(Nc),乾淨(VH),舒適(VH),午後(Nd),悠閒(VH),時光(Na),杯(Nf),咖啡吧(Na)","闆娘(Na),氣質(Na),房間(Nc),午後(Nd),時光(Na),杯(Nf),咖啡吧(Na)"
一進大門滿屋溫馨闆娘和藹可親人美心美價格合理早餐好吃超棒超喜歡,1.0,1.0,0.0,0.0,1.0,"一(D),進(VCL),大門(Na),滿(Neqa),屋(Na),溫馨(VH),闆娘(Na),和藹可親(VH),人(Na),美(Nb),心(VH),美(VH),價格(Na),合理(VH),早餐(Na),好吃(VH),超棒(VH),超(Dfa),喜歡(VK)","進(VCL),大門(Na),滿(Neqa),屋(Na),溫馨(VH),闆娘(Na),和藹可親(VH),人(Na),美(Nb),心(VH),美(VH),價格(Na),合理(VH),早餐(Na),好吃(VH),超棒(VH),超(Dfa),喜歡(VK)","大門(Na),滿(Neqa),屋(Na),闆娘(Na),人(Na),美(Nb),價格(Na),早餐(Na)"
老闆娘跟老闆很好又親切房間乾淨又便宜大碗真的很適合來一品城堡度假,1.0,0.0,0.0,1.0,1.0,"老闆娘(Na),跟(P),老闆(Na),很(Dfa),好(VH),又(Caa),親切(VH),房間(Nc),乾淨(VH),又(Caa),便宜(VH),大(VH),碗(Na),真的(D),很(Dfa),適合(VH),來(VA),一品(Nb),城堡(Na),度假(VA)","老闆娘(Na),老闆(Na),很(Dfa),好(VH),親切(VH),房間(Nc),乾淨(VH),便宜(VH),大(VH),碗(Na),真的(D),很(Dfa),適合(VH),一品(Nb),城堡(Na),度假(VA)","老闆娘(Na),老闆(Na),房間(Nc),碗(Na),一品(Nb),城堡(Na)"
場地清靜優美有山有水園區還有小孩大人騎單車非常安全適合全家大小居住,0.0,1.0,1.0,0.0,0.0,"場地(Na),清靜(VH),優美(VH),有(V_2),山(Na),有(V_2),水(Na),園區(Nc),還(D),有(V_2),小孩(Na),大人(Na),騎(VC),單車(Na),非常(Dfa),安全(VH),適合(VH),全(Neqa),家(Nc),大小(Na),居住(VA)","場地(Na),清靜(VH),優美(VH),山(Na),水(Na),園區(Nc),還(D),小孩(Na),大人(Na),騎(VC),單車(Na),非常(Dfa),安全(VH),適合(VH),全(Neqa),家(Nc),大小(Na),居住(VA)","場地(Na),山(Na),水(Na),園區(Nc),小孩(Na),大人(Na),單車(Na),全(Neqa),家(Nc),大小(Na)"
值得推薦的民宿造景很用心早餐是偏中式的中上年紀的人應該都喜歡,0.0,1.0,0.0,0.0,1.0,"值得(VH),推薦(VC),的(DE),民宿(Nc),造景(Na),很(Dfa),用心(VH),早餐(Na),是(SHI),偏(A),中式(A),的(DE),中上(A),年紀(Na),的(DE),人(Na),應該(D),都(D),喜歡(VK)","值得(VH),推薦(VC),民宿(Nc),造景(Na),很(Dfa),用心(VH),早餐(Na),偏(A),中式(A),中上(A),年紀(Na),人(Na),應該(D),都(D),喜歡(VK)","民宿(Nc),造景(Na),早餐(Na),年紀(Na),人(Na)"
景觀很棒住宿空間很典雅,0.0,1.0,1.0,0.0,0.0,"景觀(Na),很(Dfa),棒(VH),住宿(VA),空間(Na),很(Dfa),典雅(VH)","景觀(Na),很(Dfa),棒(VH),住宿(VA),空間(Na),很(Dfa),典雅(VH)","景觀(Na),空間(Na)"
有關早餐就像自己家中假日去附近早餐店買的三明治漢堡紅茶豆漿,0.0,0.0,0.0,0.0,1.0,"有關(VJ),早餐(Na),就(D),像(P),自己(Nh),家(Nc),中(Ncd),假日(Nd),去(VCL),附近(Nc),早餐店(Nc),買(VC),的(DE),三明治(Na),漢堡(Na),紅茶(Na),豆漿(Na)","早餐(Na),家(Nc),中(Ncd),假日(Nd),去(VCL),附近(Nc),早餐店(Nc),買(VC),三明治(Na),漢堡(Na),紅茶(Na),豆漿(Na)","早餐(Na),家(Nc),中(Ncd),假日(Nd),附近(Nc),早餐店(Nc),三明治(Na),漢堡(Na),紅茶(Na),豆漿(Na)"
可以改善總體來說我推薦這間民宿給有小孩子的旅客,0.0,1.0,0.0,0.0,0.0,"可以(D),改善(VC),總體(Na),來(D),說(VE),我(Nh),推薦(VC),這(Nep),間(Nf),民宿(Nc),給(P),有(V_2),小孩子(Na),的(DE),旅客(Na)","改善(VC),總體(Na),說(VE),推薦(VC),間(Nf),民宿(Nc),小孩子(Na),旅客(Na)","總體(Na),間(Nf),民宿(Nc),小孩子(Na),旅客(Na)"
小孩的不適合4歲以下小孩太危險了,0.0,1.0,0.0,0.0,0.0,"小孩(Na),的(DE),不(D),適合(VH),4(Neu),歲(Nf),以下(Ng),小孩(Na),太(Dfa),危險(VH),了(T)","小孩(Na),不(D),適合(VH),4(Neu),歲(Nf),以下(Ng),小孩(Na),太(Dfa),危險(VH)","小孩(Na),4(Neu),歲(Nf),以下(Ng),小孩(Na)"
民宿代訂的澎島之星燒烤居然比現場便宜30確幸也真的不錯好吃的牡蠣,1.0,0.0,0.0,0.0,1.0,"民宿(Nc),代訂(VC),的(DE),澎島(Nc),之(DE),星(Na),燒烤(VC),居然(D),比(P),現場(Nc),便宜(VH),30(Neu),確幸(VK),也(D),真的(D),不錯(VH),好吃(VH),的(DE),牡蠣(Na)","民宿(Nc),代訂(VC),澎島(Nc),星(Na),燒烤(VC),居然(D),現場(Nc),便宜(VH),30(Neu),確幸(VK),真的(D),不錯(VH),好吃(VH),牡蠣(Na)","民宿(Nc),澎島(Nc),星(Na),現場(Nc),30(Neu),牡蠣(Na)"
