reviews,value,comfort,location,cleanliness,service,ws_pos_reviews,filtered,filtered_noun
單品很棒即使喝冰咖啡也不會太淡但店內座位不算舒適不適合久坐,0.0,1.0,0.0,0.0,1.0,"單品(Na),很(Dfa),棒(VH),即使(Cbb),喝(VC),冰(VHC),咖啡(Na),也(D),不會(D),太(Dfa),淡(VH),但(Cbb),店(Nc),內(Ncd),座位(Na),不(D),算(VG),舒適(VH),不(D),適合(VH),久坐(VA)","單品(Na),棒(VH),喝(VC),冰(VHC),咖啡(Na),太(Dfa),淡(VH),店(Nc),座位(Na),算(VG),舒適(VH),適合(VH),久坐(VA)","單品(Na),棒(VH),喝(VC),冰(VHC),咖啡(Na),淡(VH),店(Nc),座位(Na),算(VG),舒適(VH),適合(VH),久坐(VA)"
房子氣氛佳擺設很好看位子很少甜點飲料不錯包廂裡面好像很棒如果安靜點更好,0.0,1.0,0.0,0.0,1.0,"房子(Na),氣氛(Na),佳(VH),擺設(VC),很(Dfa),好看(VH),位子(Na),很少(Neqa),甜點(Na),飲料(Na),不錯(VH),包廂(Na),裡面(Ncd),好像(D),很(Dfa),棒(VH),如果(Cbb),安靜(VH),點(Dfb),更(D),好(VH)","房子(Na),氣氛(Na),佳(VH),擺設(VC),好看(VH),位子(Na),甜點(Na),飲料(Na),不錯(VH),包廂(Na),裡面(Ncd),好像(D),棒(VH),安靜(VH),點(Dfb),好(VH)","房子(Na),氣氛(Na),佳(VH),擺設(VC),好看(VH),位子(Na),甜點(Na),飲料(Na),不錯(VH),包廂(Na),裡面(Ncd),棒(VH),安靜(VH),好(VH)"
園區廣大建築較舊房間棉被枕頭浴室乾淨餐廳泡湯區離住宿區有段距離,0.0,1.0,1.0,1.0,0.0,"園區(Nc),廣大(VH),建築(Na),較(Dfa),舊(VH),房間(Nc),棉被(Na),枕頭(Na),浴室(Nc),乾淨(VH),餐廳(Nc),泡湯區(Nc),離(P),住宿區(Nc),有(V_2),段(Nf),距離(Na)","園區(Nc),廣大(VH),建築(Na),舊(VH),房間(Nc),棉被(Na),枕頭(Na),浴室(Nc),乾淨(VH),餐廳(Nc),泡湯區(Nc),住宿區(Nc),段(Nf),距離(Na)","園區(Nc),廣大(VH),建築(Na),舊(VH),房間(Nc),棉被(Na),枕頭(Na),浴室(Nc),乾淨(VH),餐廳(Nc),泡湯區(Nc),住宿區(Nc),段(Nf),距離(Na)"
友善背包客地點風景優美服務人員親切好渡假的好地方,0.0,0.0,1.0,0.0,1.0,"友善(VH),背包客(Na),地點(Na),風景(Na),優美(VH),服務(VC),人員(Na),親切(VH),好(VH),渡假(VA),的(DE),好(VH),地方(Na)","友善(VH),背包客(Na),地點(Na),風景(Na),優美(VH),服務(VC),人員(Na),親切(VH),好(VH),渡假(VA),好(VH),地方(Na)","友善(VH),背包客(Na),地點(Na),風景(Na),優美(VH),服務(VC),人員(Na),親切(VH),好(VH),渡假(VA),好(VH),地方(Na)"
服務OK成功村設備也沒有問題不過園區內的露營設施可能要再多加維護,0.0,1.0,0.0,0.0,1.0,"服務(VC),O(FW),K(DASHCATEGORY),成功村(Nc),設備(Na),也(D),沒有(VJ),問題(Na),不過(Cbb),園區(Nc),內(Ncd),的(DE),露營(Nv),設施(Na),可能(D),要(D),再(D),多加(D),維護(VC)","服務(VC),O(FW),K(DASHCATEGORY),成功村(Nc),設備(Na),問題(Na),園區(Nc),露營(Nv),設施(Na),再(D),多加(D),維護(VC)","服務(VC),成功村(Nc),設備(Na),問題(Na),園區(Nc),露營(Nv),設施(Na),維護(VC)"
茶好老闆和老闆娘好客健談想試什麼不囉嗦馬上泡白茶和蜜香特別好,0.0,0.0,0.0,0.0,1.0,"茶(Na),好(VH),老闆(Na),和(Caa),老闆娘(Na),好客(VH),健談(VH),想(VE),試(VF),什麼(Nep),不(D),囉嗦(VH),馬上(D),泡(VC),白茶(Na),和(Caa),蜜香(Na),特別(VH),好(Dfa)","茶(Na),好(VH),老闆(Na),老闆娘(Na),好客(VH),健談(VH),想(VE),試(VF),囉嗦(VH),泡(VC),白茶(Na),蜜香(Na),特別(VH),好(Dfa)","茶(Na),好(VH),老闆(Na),老闆娘(Na),好客(VH),健談(VH),想(VE),試(VF),囉嗦(VH),泡(VC),白茶(Na),蜜香(Na),特別(VH)"
專業茶及柚子的農場請大家一定要來,0.0,1.0,0.0,0.0,0.0,"專業(VH),茶(Na),及(Caa),柚子(Na),的(DE),農場(Nc),請(VF),大家(Nh),一定(D),要(D),來(VA)","專業(VH),茶(Na),柚子(Na),農場(Nc),請(VF),一定(D)","專業(VH),茶(Na),柚子(Na),農場(Nc),請(VF)"
回歸線時千萬別錯過店家好喝的蜜香紅茶,0.0,0.0,0.0,0.0,1.0,"回歸線(Na),時(Ng),千萬(D),別(D),錯過(VJ),店家(Na),好喝(VH),的(DE),蜜香(Nb),紅茶(Na)","回歸線(Na),時(Ng),錯過(VJ),店家(Na),好喝(VH),蜜香(Nb),紅茶(Na)","回歸線(Na),時(Ng),錯過(VJ),店家(Na),好喝(VH),蜜香(Nb),紅茶(Na)"
地點方便房間與廁所浴室乾淨整潔提供小廚房與簡單牛奶吐司當早餐很棒,1.0,0.0,0.0,1.0,1.0,"地點(Na),方便(VH),房間(Nc),與(Caa),廁所(Nc),浴室(Nc),乾淨(VH),整潔(VH),提供(VD),小(VH),廚房(Nc),與(Caa),簡單(VH),牛奶(Na),吐司(Na),當(VG),早餐(Na),很(Dfa),棒(VH)","地點(Na),方便(VH),房間(Nc),廁所(Nc),浴室(Nc),乾淨(VH),整潔(VH),提供(VD),小(VH),廚房(Nc),簡單(VH),牛奶(Na),吐司(Na),早餐(Na),棒(VH)","地點(Na),方便(VH),房間(Nc),廁所(Nc),浴室(Nc),乾淨(VH),整潔(VH),提供(VD),小(VH),廚房(Nc),簡單(VH),牛奶(Na),吐司(Na),早餐(Na),棒(VH)"
櫃檯小姐很友善很細心的介紹周圍小吃環境非常好咖啡廳的蛋糕跟咖啡也好吃,0.0,1.0,0.0,0.0,1.0,"櫃檯(Na),小姐(Na),很(Dfa),友善(VH),很(Dfa),細心(VH),的(DE),介紹(VE),周圍(Nc),小吃(Na),環境(Na),非常(Dfa),好(VH),咖啡廳(Nc),的(DE),蛋糕(Na),跟(Caa),咖啡(Na),也(D),好吃(VH)","櫃檯(Na),小姐(Na),友善(VH),細心(VH),介紹(VE),周圍(Nc),小吃(Na),環境(Na),好(VH),咖啡廳(Nc),蛋糕(Na),咖啡(Na),好吃(VH)","櫃檯(Na),小姐(Na),友善(VH),細心(VH),介紹(VE),周圍(Nc),小吃(Na),環境(Na),好(VH),咖啡廳(Nc),蛋糕(Na),咖啡(Na),好吃(VH)"
從大門進來要在櫃檯量體溫傳照片給小幫手另提供租借腳踏車服務,0.0,1.0,0.0,0.0,0.0,"從(P),大門(Na),進來(VA),要(D),在(P),櫃檯(Nc),量(VC),體溫(Na),傳(VD),照片(Na),給(VD),小幫手(VH),另(Cbb),提供(VD),租借(VC),腳踏車(Na),服務(VC)","大門(Na),櫃檯(Nc),量(VC),體溫(Na),照片(Na),小幫手(VH),提供(VD),租借(VC),腳踏車(Na),服務(VC)","大門(Na),櫃檯(Nc),量(VC),體溫(Na),照片(Na),小幫手(VH),提供(VD),租借(VC),腳踏車(Na),服務(VC)"
房間乾淨空間大早餐足量衛生人員親切惟夜奡N寢時有持續低頻噪音影響睡眠,0.0,1.0,0.0,1.0,1.0,"房間(Nc),乾淨(VH),空間(Na),大(VH),早餐(Na),足量(VH),衛生(Na),人員(Na),親切(VH),惟(Da),夜(Nd),奡(DASHCATEGORY),N(VA),寢時(VA),有(V_2),持續(VL),低頻(Na),噪音(Na),影響(VC),睡眠(Na)","房間(Nc),乾淨(VH),空間(Na),早餐(Na),足量(VH),衛生(Na),人員(Na),親切(VH),惟(Da),夜(Nd),奡(DASHCATEGORY),N(VA),寢時(VA),持續(VL),低頻(Na),噪音(Na),影響(VC),睡眠(Na)","房間(Nc),乾淨(VH),空間(Na),早餐(Na),足量(VH),衛生(Na),人員(Na),親切(VH),夜(Nd),N(VA),寢時(VA),持續(VL),低頻(Na),噪音(Na),影響(VC),睡眠(Na)"
爸爸媽媽去逛當地北晨市場跟旅行團不一樣的行程裡面買不太一樣的東西,0.0,0.0,0.0,0.0,0.0,"爸爸(Na),媽媽(Na),去(D),逛(VC),當地(Nc),北晨(Nb),市場(Nc),跟(P),旅行團(Na),不(D),一樣(VH),的(DE),行程(Na),裡面(Ncd),買(VC),不(D),太(Dfa),一樣(VH),的(DE),東西(Na)","爸爸(Na),媽媽(Na),逛(VC),當地(Nc),北晨(Nb),市場(Nc),旅行團(Na),行程(Na),裡面(Ncd),買(VC),太(Dfa),東西(Na)","爸爸(Na),媽媽(Na),逛(VC),當地(Nc),北晨(Nb),市場(Nc),旅行團(Na),行程(Na),裡面(Ncd),買(VC),東西(Na)"
乾淨舒適冷氣強早餐豐富服務好靠近海邊堤防落日夕陽好風景,0.0,1.0,1.0,1.0,1.0,"乾淨(VH),舒適(VH),冷氣(Na),強(VH),早餐(Na),豐富(VHC),服務(VC),好(VH),靠近(VC),海(Na),邊(Ncd),堤防(Na),落日(Na),夕陽(Na),好(VH),風景(Na)","乾淨(VH),舒適(VH),冷氣(Na),強(VH),早餐(Na),豐富(VHC),服務(VC),好(VH),靠近(VC),海(Na),堤防(Na),落日(Na),夕陽(Na),好(VH),風景(Na)","乾淨(VH),舒適(VH),冷氣(Na),強(VH),早餐(Na),豐富(VHC),服務(VC),好(VH),靠近(VC),海(Na),堤防(Na),落日(Na),夕陽(Na),好(VH),風景(Na)"
相關的飯店公共設施餐廳洗衣間健身房等單純提供住宿的地方,0.0,1.0,0.0,0.0,0.0,"相關(VH),的(DE),飯店(Nc),公共(A),設施(Na),餐廳(Nc),洗衣間(Nc),健身房(Nc),等(Cab),單純(VH),提供(VD),住宿(VA),的(DE),地方(Na)","相關(VH),飯店(Nc),公共(A),設施(Na),餐廳(Nc),洗衣間(Nc),健身房(Nc),提供(VD),住宿(VA),地方(Na)","相關(VH),飯店(Nc),設施(Na),餐廳(Nc),洗衣間(Nc),健身房(Nc),提供(VD),住宿(VA),地方(Na)"
床跟浴室有浴缸算乾淨入住4人房大又明亮有附早餐服務元也很親切,1.0,1.0,0.0,1.0,1.0,"床(Na),跟(Caa),浴室(Nc),有(V_2),浴缸(Na),算(VG),乾淨(VH),入住(VCL),4(Neu),人(Na),房(Na),大(VH),又(Caa),明亮(VH),有(D),附(VC),早餐(Na),服務元(Na),也(D),很(Dfa),親切(VH)","床(Na),浴室(Nc),浴缸(Na),算(VG),乾淨(VH),入住(VCL),人(Na),房(Na),明亮(VH),附(VC),早餐(Na),服務元(Na),親切(VH)","床(Na),浴室(Nc),浴缸(Na),算(VG),乾淨(VH),入住(VCL),人(Na),房(Na),明亮(VH),附(VC),早餐(Na),服務元(Na),親切(VH)"
位於市中心交通方便購物用餐方便服務人員親切房間靜謐又乾淨,0.0,1.0,1.0,0.0,1.0,"位於(VCL),市中心(Nc),交通(Na),方便(VH),購物(VA),用餐(VA),方便(VH),服務(Nv),人員(Na),親切(VH),房間(Nc),靜謐(VH),又(Caa),乾淨(VH)","位於(VCL),市中心(Nc),交通(Na),方便(VH),購物(VA),用餐(VA),方便(VH),服務(Nv),人員(Na),親切(VH),房間(Nc),靜謐(VH),乾淨(VH)","位於(VCL),市中心(Nc),交通(Na),方便(VH),購物(VA),用餐(VA),方便(VH),服務(Nv),人員(Na),親切(VH),房間(Nc),靜謐(VH),乾淨(VH)"
很溫馨的房子很喜歡裝潢的感覺很值得住離老街也很近,0.0,1.0,1.0,0.0,0.0,"很(Dfa),溫馨(VH),的(DE),房子(Na),很(Dfa),喜歡(VK),裝潢(VC),的(DE),感覺(Na),很(Dfa),值得(VH),住(VCL),離(P),老街(Nc),也(D),很(Dfa),近(VH)","溫馨(VH),房子(Na),喜歡(VK),裝潢(VC),感覺(Na),值得(VH),住(VCL),老街(Nc)","溫馨(VH),房子(Na),喜歡(VK),裝潢(VC),感覺(Na),值得(VH),住(VCL),老街(Nc)"
不值那個房價房間簡陋到不行熱水器洗到一半就沒水,1.0,1.0,0.0,0.0,0.0,"不值(VH),那(Nep),個(Nf),房價(Na),房間(Nc),簡陋(VH),到(P),不行(VH),熱水器(Na),洗(VC),到(P),一半(Neqa),就(D),沒(VJ),水(Na)","不值(VH),房價(Na),房間(Nc),簡陋(VH),不行(VH),熱水器(Na),洗(VC),一半(Neqa),水(Na)","不值(VH),房價(Na),房間(Nc),簡陋(VH),不行(VH),熱水器(Na),洗(VC),一半(Neqa),水(Na)"
老闆娘是藝術家很好客民宿很大一棟充滿藝術氣息,0.0,1.0,0.0,0.0,1.0,"老闆娘(Na),是(SHI),藝術家(Na),很(Dfa),好客(VH),民宿(Nc),很(Dfa),大(VH),一(Neu),棟(Nf),充滿(VJ),藝術(Na),氣息(Na)","老闆娘(Na),藝術家(Na),好客(VH),民宿(Nc),棟(Nf),充滿(VJ),藝術(Na),氣息(Na)","老闆娘(Na),藝術家(Na),好客(VH),民宿(Nc),棟(Nf),充滿(VJ),藝術(Na),氣息(Na)"
房間乾淨又舒服熱情的小管家把客人當朋友一樣在照顧周邊美食多台南住宿首選,0.0,1.0,1.0,1.0,1.0,"房間(Nc),乾淨(VH),又(Caa),舒服(VH),熱情(VH),的(DE),小(VH),管家(Na),把(P),客人(Na),當(VG),朋友(Na),一樣(VH),在(P),照顧(VC),周邊(Nc),美食(Na),多(VH),台南(Nc),住宿(VA),首選(Na)","房間(Nc),乾淨(VH),舒服(VH),熱情(VH),小(VH),管家(Na),客人(Na),朋友(Na),照顧(VC),周邊(Nc),美食(Na),台南(Nc),住宿(VA),首選(Na)","房間(Nc),乾淨(VH),舒服(VH),熱情(VH),小(VH),管家(Na),客人(Na),朋友(Na),照顧(VC),周邊(Nc),美食(Na),台南(Nc),住宿(VA),首選(Na)"
裝潢服務丸子貝果超出五星級的美好回憶感受到滿滿青旅的溫暖,0.0,1.0,0.0,0.0,1.0,"裝潢(Na),服務(VC),丸子(Na),貝果(Na),超出(VJ),五星級(Na),的(DE),美好(VH),回憶(VK),感受到(VK),滿滿(VH),青旅(Na),的(DE),溫暖(VHC)","裝潢(Na),服務(VC),丸子(Na),貝果(Na),超出(VJ),五星級(Na),美好(VH),回憶(VK),感受到(VK),滿滿(VH),青旅(Na),溫暖(VHC)","裝潢(Na),服務(VC),丸子(Na),貝果(Na),超出(VJ),五星級(Na),美好(VH),回憶(VK),感受到(VK),滿滿(VH),青旅(Na),溫暖(VHC)"
鄰近成功路和西門路交通方便自由使用旅店有家的感覺附近有兩家超棒的酒吧噢爽,0.0,1.0,1.0,0.0,0.0,"鄰近(VJ),成功路(Nc),和(Caa),西門路(Nc),交通(Na),方便(VH),自由(VH),使用(VC),旅店(Nc),有(V_2),家(Na),的(DE),感覺(Na),附近(Nc),有(V_2),兩(Neu),家(Nf),超棒(VH),的(DE),酒吧(Nc),噢(I),爽(VH)","鄰近(VJ),成功路(Nc),西門路(Nc),交通(Na),方便(VH),自由(VH),使用(VC),旅店(Nc),家(Na),感覺(Na),附近(Nc),兩(Neu),家(Nf),超棒(VH),酒吧(Nc),噢(I),爽(VH)","鄰近(VJ),成功路(Nc),西門路(Nc),交通(Na),方便(VH),自由(VH),使用(VC),旅店(Nc),家(Na),感覺(Na),附近(Nc),兩(Neu),家(Nf),超棒(VH),酒吧(Nc),爽(VH)"
距離小瑞士及國民賓館很近地點很方便老闆服務親切只是房間舊了一點但還算舒適,0.0,1.0,1.0,0.0,1.0,"距離(P),小(VH),瑞士(Nc),及(Caa),國民(Na),賓館(Nc),很(Dfa),近(VH),地點(Na),很(Dfa),方便(VH),老闆(Na),服務(VC),親切(VH),只是(Cbb),房間(Nc),舊(VH),了(Di),一點(Dfb),但(Cbb),還(D),算(VG),舒適(VH)","距離(P),小(VH),瑞士(Nc),國民(Na),賓館(Nc),地點(Na),方便(VH),老闆(Na),服務(VC),親切(VH),房間(Nc),舊(VH),一點(Dfb),算(VG),舒適(VH)","小(VH),瑞士(Nc),國民(Na),賓館(Nc),地點(Na),方便(VH),老闆(Na),服務(VC),親切(VH),房間(Nc),舊(VH),算(VG),舒適(VH)"
價格便宜沒有冷氣只有電風老闆滿健談的老闆娘就還好早餐就白煮蛋和吐司,1.0,1.0,0.0,0.0,1.0,"價格(Na),便宜(VH),沒有(VJ),冷氣(Na),只(Da),有(V_2),電風(Na),老闆(Na),滿(Dfa),健談(VH),的(DE),老闆娘(Na),就(D),還好(D),早餐(Na),就(P),白煮蛋(Na),和(Caa),吐司(Na)","價格(Na),便宜(VH),冷氣(Na),只(Da),電風(Na),老闆(Na),健談(VH),老闆娘(Na),還好(D),早餐(Na),白煮蛋(Na),吐司(Na)","價格(Na),便宜(VH),冷氣(Na),電風(Na),老闆(Na),健談(VH),老闆娘(Na),早餐(Na),白煮蛋(Na),吐司(Na)"
隔音很差隔壁打呼聲都聽的到套房浴室沒熱水共用浴室的水忽冷忽熱超扯,0.0,1.0,0.0,0.0,0.0,"隔音(A),很(Dfa),差(VH),隔壁(Nc),打呼聲(Na),都(D),聽(VE),的(DE),到(VCL),套房(Na),浴室(Nc),沒(VJ),熱水(Na),共用(VC),浴室(Nc),的(DE),水(Na),忽(D),冷(VH),忽(D),熱(VHC),超扯(VC)","隔音(A),差(VH),隔壁(Nc),打呼聲(Na),聽(VE),套房(Na),浴室(Nc),熱水(Na),共用(VC),浴室(Nc),水(Na),忽(D),冷(VH),忽(D),熱(VHC),超扯(VC)","差(VH),隔壁(Nc),打呼聲(Na),聽(VE),套房(Na),浴室(Nc),熱水(Na),共用(VC),浴室(Nc),水(Na),冷(VH),熱(VHC),超扯(VC)"
地點絕佳房間空間很剛好早餐選項與其他商務旅館差不多但有茶選項可以選擇,0.0,1.0,1.0,0.0,1.0,"地點(Na),絕佳(VH),房間(Nc),空間(Na),很(Dfa),剛好(VH),早餐(Na),選項(Na),與(Caa),其他(Neqa),商務(Na),旅館(Nc),差不多(VH),但(Cbb),有(V_2),茶(Na),選項(Na),可以(D),選擇(VC)","地點(Na),絕佳(VH),房間(Nc),空間(Na),早餐(Na),選項(Na),商務(Na),旅館(Nc),茶(Na),選項(Na),選擇(VC)","地點(Na),絕佳(VH),房間(Nc),空間(Na),早餐(Na),選項(Na),商務(Na),旅館(Nc),茶(Na),選項(Na),選擇(VC)"
隔音非常差木頭地板沒人會有聲音廁所衛浴設備沒人用也有水聲,0.0,1.0,0.0,0.0,0.0,"隔音(A),非常(Dfa),差(VH),木頭(Na),地板(Na),沒(VJ),人(Na),會(D),有(V_2),聲音(Na),廁所(Nc),衛浴(Na),設備(Na),沒(VJ),人(Na),用(VC),也(D),有(V_2),水聲(Na)","隔音(A),差(VH),木頭(Na),地板(Na),人(Na),聲音(Na),廁所(Nc),衛浴(Na),設備(Na),人(Na),水聲(Na)","差(VH),木頭(Na),地板(Na),人(Na),聲音(Na),廁所(Nc),衛浴(Na),設備(Na),人(Na),水聲(Na)"
房間不錯浴室的浴缸有黃黃的門有破損差沒有冰箱其餘很完美服務態度不錯,0.0,1.0,0.0,1.0,1.0,"房間(Nc),不錯(VH),浴室(Nc),的(DE),浴缸(Na),有(V_2),黃黃(VH),的(DE),門(Na),有(V_2),破損(VH),差(VH),沒有(VJ),冰箱(Na),其餘(Neqa),很(Dfa),完美(VH),服務(VC),態度(Na),不錯(VH)","房間(Nc),不錯(VH),浴室(Nc),浴缸(Na),黃黃(VH),門(Na),破損(VH),差(VH),冰箱(Na),完美(VH),服務(VC),態度(Na),不錯(VH)","房間(Nc),不錯(VH),浴室(Nc),浴缸(Na),黃黃(VH),門(Na),破損(VH),差(VH),冰箱(Na),完美(VH),服務(VC),態度(Na),不錯(VH)"
房子空間小電視是老舊型的空調也好像有點問題溫度調整後依然很冷,0.0,1.0,0.0,0.0,0.0,"房子(Na),空間(Na),小(VH),電視(Na),是(SHI),老舊型(Na),的(DE),空調(Na),也(D),好像(D),有點(V_2),問題(Na),溫度(Na),調整(VC),後(Ng),依然(D),很(Dfa),冷(VH)","房子(Na),空間(Na),小(VH),電視(Na),老舊型(Na),空調(Na),好像(D),有點(V_2),問題(Na),溫度(Na),調整(VC),後(Ng),依然(D),冷(VH)","房子(Na),空間(Na),小(VH),電視(Na),老舊型(Na),空調(Na),有點(V_2),問題(Na),溫度(Na),調整(VC),後(Ng),冷(VH)"
便利親切大廳後面的餐廳提供的料理意外很好吃沒想到在這種地方能吃到新鮮貨,0.0,0.0,0.0,0.0,1.0,"便利(VL),親切(VH),大廳(Nc),後面(Ncd),的(DE),餐廳(Nc),提供(VD),的(DE),料理(Na),意外(VK),很(Dfa),好吃(VH),沒想到(D),在(P),這(Nep),種(Nf),地方(Na),能(D),吃到(VC),新鮮貨(Na)","便利(VL),親切(VH),大廳(Nc),後面(Ncd),餐廳(Nc),提供(VD),料理(Na),意外(VK),好吃(VH),沒想到(D),種(Nf),地方(Na),吃到(VC),新鮮貨(Na)","便利(VL),親切(VH),大廳(Nc),後面(Ncd),餐廳(Nc),提供(VD),料理(Na),意外(VK),好吃(VH),種(Nf),地方(Na),吃到(VC),新鮮貨(Na)"
很多日本客人住這理這裡的服務人員都會日文,0.0,0.0,0.0,0.0,1.0,"很多(Neqa),日本(Nc),客人(Na),住(VCL),這(Nep),理(VC),這裡(Ncd),的(DE),服務(Nv),人員(Na),都(D),會(D),日文(Na)","日本(Nc),客人(Na),住(VCL),理(VC),這裡(Ncd),服務(Nv),人員(Na),日文(Na)","日本(Nc),客人(Na),住(VCL),理(VC),這裡(Ncd),服務(Nv),人員(Na),日文(Na)"
日式庭園有番風味環境清悠適合放鬆自在度假的好地方喔,0.0,1.0,1.0,0.0,0.0,"日式(A),庭園(Na),有(V_2),番(Nf),風味(Na),環境(Na),清悠(VH),適合(VH),放鬆(VHC),自在(VH),度假(VA),的(DE),好(VH),地方(Na),喔(T)","日式(A),庭園(Na),番(Nf),風味(Na),環境(Na),清悠(VH),適合(VH),放鬆(VHC),自在(VH),度假(VA),好(VH),地方(Na),喔(T)","庭園(Na),番(Nf),風味(Na),環境(Na),清悠(VH),適合(VH),放鬆(VHC),自在(VH),度假(VA),好(VH),地方(Na)"
房間看出去面對基隆山風景優美房間設施完備一樓有SPA池和交誼廳超讚,0.0,1.0,1.0,0.0,0.0,"房間(Nc),看出去(VA),面對(VC),基隆山(Nc),風景(Na),優美(VH),房間(Nc),設施(Na),完備(VH),一樓(Nc),有(V_2),SPA(FW),池(Na),和(Caa),交誼廳(Nc),超讚(VH)","房間(Nc),看出去(VA),面對(VC),基隆山(Nc),風景(Na),優美(VH),房間(Nc),設施(Na),完備(VH),一樓(Nc),SPA(FW),池(Na),交誼廳(Nc),超讚(VH)","房間(Nc),看出去(VA),面對(VC),基隆山(Nc),風景(Na),優美(VH),房間(Nc),設施(Na),完備(VH),一樓(Nc),池(Na),交誼廳(Nc),超讚(VH)"
2早餐豐盛九宮格內9種菜餚有魚有肉有蛋有菇有青菜飲料有鮮奶咖啡及果汁,0.0,0.0,0.0,0.0,1.0,"2(Neu),早餐(Na),豐盛(VH),九宮格(Na),內(Ncd),9(Neu),種(Nf),菜餚(Na),有(V_2),魚(Na),有(V_2),肉(Na),有(V_2),蛋(Na),有(V_2),菇(Na),有(V_2),青菜(Na),飲料(Na),有(V_2),鮮奶(Na),咖啡(Na),及(Caa),果汁(Na)","早餐(Na),豐盛(VH),九宮格(Na),種(Nf),菜餚(Na),魚(Na),肉(Na),蛋(Na),菇(Na),青菜(Na),飲料(Na),鮮奶(Na),咖啡(Na),果汁(Na)","早餐(Na),豐盛(VH),九宮格(Na),種(Nf),菜餚(Na),魚(Na),肉(Na),蛋(Na),菇(Na),青菜(Na),飲料(Na),鮮奶(Na),咖啡(Na),果汁(Na)"
風景秀麗環境清幽鄰近車站和金瓜石博物館情侶家庭都適合,0.0,1.0,1.0,0.0,0.0,"風景(Na),秀麗(VH),環境(Na),清幽(VH),鄰近(VJ),車站(Nc),和(Caa),金瓜石(Nc),博物館(Nc),情侶(Na),家庭(Na),都(D),適合(VH)","風景(Na),秀麗(VH),環境(Na),清幽(VH),鄰近(VJ),車站(Nc),金瓜石(Nc),博物館(Nc),情侶(Na),家庭(Na),適合(VH)","風景(Na),秀麗(VH),環境(Na),清幽(VH),鄰近(VJ),車站(Nc),金瓜石(Nc),博物館(Nc),情侶(Na),家庭(Na),適合(VH)"
相似日本小店的氛圍很溫馨放鬆店裡除了提供咖啡也提供茶品和手工甜點,0.0,1.0,0.0,0.0,1.0,"相似(VH),日本(Nc),小店(Na),的(DE),氛圍(Na),很(Dfa),溫馨(VH),放鬆(VHC),店(Nc),裡(Ncd),除了(P),提供(VD),咖啡(Na),也(D),提供(VD),茶品(Na),和(Caa),手工(Na),甜點(Na)","相似(VH),日本(Nc),小店(Na),氛圍(Na),溫馨(VH),放鬆(VHC),店(Nc),裡(Ncd),提供(VD),咖啡(Na),提供(VD),茶品(Na),手工(Na),甜點(Na)","相似(VH),日本(Nc),小店(Na),氛圍(Na),溫馨(VH),放鬆(VHC),店(Nc),裡(Ncd),提供(VD),咖啡(Na),提供(VD),茶品(Na),手工(Na),甜點(Na)"
店員非常親切友善會詳細地介紹今日蛋糕的種類跟口感蛋糕跟茶類都很棒,0.0,0.0,0.0,0.0,1.0,"店員(Na),非常(Dfa),親切(VH),友善(VH),會(D),詳細(VH),地(DE),介紹(VE),今日(Nd),蛋糕(Na),的(DE),種類(Na),跟(Caa),口感(Na),蛋糕(Na),跟(Caa),茶類(Na),都(D),很(Dfa),棒(VH)","店員(Na),親切(VH),友善(VH),詳細(VH),介紹(VE),今日(Nd),蛋糕(Na),種類(Na),口感(Na),蛋糕(Na),茶類(Na),棒(VH)","店員(Na),親切(VH),友善(VH),詳細(VH),介紹(VE),今日(Nd),蛋糕(Na),種類(Na),口感(Na),蛋糕(Na),茶類(Na),棒(VH)"
今日選擇水果鬆餅水果森林茶實際名字忘記了只能說好吃推薦,0.0,0.0,0.0,0.0,1.0,"今日(Nd),選擇(VC),水果(Na),鬆餅(Na),水果(Na),森林茶(Na),實際(VH),名字(Na),忘記(VK),了(Di),只(Da),能(D),說(VE),好吃(VH),推薦(VC)","今日(Nd),選擇(VC),水果(Na),鬆餅(Na),水果(Na),森林茶(Na),實際(VH),名字(Na),忘記(VK),只(Da),說(VE),好吃(VH),推薦(VC)","今日(Nd),選擇(VC),水果(Na),鬆餅(Na),水果(Na),森林茶(Na),實際(VH),名字(Na),忘記(VK),說(VE),好吃(VH),推薦(VC)"
草地露營區沙坑民宿外借的小遊戲整個也超適合親子住宿已入我民宿口袋名單,0.0,1.0,0.0,0.0,0.0,"草地(Nc),露營區(Nc),沙坑(Na),民宿(Nc),外借(VC),的(DE),小(VH),遊戲(Na),整(Neqa),個(Nf),也(D),超(Dfa),適合(VH),親子(Na),住宿(VA),已(D),入(VCL),我(Nh),民宿(Nc),口袋(Na),名單(Na)","草地(Nc),露營區(Nc),沙坑(Na),民宿(Nc),外借(VC),小(VH),遊戲(Na),整(Neqa),超(Dfa),適合(VH),親子(Na),住宿(VA),已(D),入(VCL),民宿(Nc),口袋(Na),名單(Na)","草地(Nc),露營區(Nc),沙坑(Na),民宿(Nc),外借(VC),小(VH),遊戲(Na),整(Neqa),適合(VH),親子(Na),住宿(VA),入(VCL),民宿(Nc),口袋(Na),名單(Na)"
